UserId,Influenced Billboards
1604,"{310: 0.84077380952381, 1967: 0.797619047619048}"
1605,"{647: 0.709821428571429, 3792: 1.31845238095238}"
1606,{3858: 0.55952380952381}
1607,"{1303: 1.88095238095238, 3132: 0.443452380952381, 3398: 0.482142857142857, 4134: 2.67857142857143, 4466: 0.477678571428571}"
1608,"{120: 0.50297619047619, 146: 1.22321428571429, 405: 0.885416666666667}"
1609,"{1306: 0.203869047619048, 2191: 2.98660714285714, 3147: 0.961309523809524, 4153: 0.366071428571429}"
1610,"{1128: 2.39285714285714, 2699: 0.266369047619048, 1707: 1.56845238095238, 2439: 0.357142857142857}"
1611,{2272: 1.53869047619048}
1612,"{1927: 0.203869047619048, 1945: 2.40625}"
1613,"{3: 1.44047619047619, 107: 0.321428571428571, 632: 0.665178571428571, 747: 2.05357142857143, 1130: 1.20833333333333, 2262: 0.688988095238095, 4243: 1.15178571428571}"
1614,"{967: 0.255952380952381, 1047: 0.694940476190476, 2636: 0.291666666666667, 2974: 3.67261904761905, 2059: 0.416666666666667, 2493: 0.800595238095238}"
1615,"{234: 0.514880952380952, 1029: 0.488095238095238, 2563: 0.526785714285714, 2860: 0.892857142857143, 3380: 0.672619047619048, 3544: 0.986607142857143, 4446: 0.928571428571429, 4647: 2.71875}"
1616,"{3133: 2.90178571428571, 4135: 1.55357142857143}"
1617,{417: 0.988095238095238}
1618,"{387: 0.739583333333333, 1256: 0.264880952380952, 2690: 0.549107142857143, 1981: 0.735119047619048}"
1619,"{2655: 0.69047619047619, 2036: 0.444940476190476}"
1620,"{1013: 2.26339285714286, 1524: 0.818452380952381, 2342: 0.941964285714286}"
1621,"{744: 1.13392857142857, 873: 0.5, 1694: 0.955357142857143, 4000: 0.34375, 3238: 0.933035714285714, 3348: 0.936011904761905, 4272: 0.461309523809524, 4408: 0.282738095238095}"
1622,{810: 0.31547619047619}
1623,"{1249: 1.13095238095238, 3329: 0.328869047619048, 4384: 0.763392857142857, 4546: 0.569940476190476, 4684: 1.36904761904762}"
1624,"{34: 0.723214285714286, 3722: 0.525297619047619, 3483: 0.645833333333333, 4572: 1.67261904761905}"
1625,"{2664: 1.41666666666667, 3960: 0.180059523809524}"
1626,"{343: 0.431547619047619, 461: 0.380952380952381, 1841: 0.586309523809524}"
1627,"{546: 1.16964285714286, 1773: 0.401785714285714, 3257: 0.535714285714286, 4292: 1.0297619047619}"
1628,"{389: 0.668154761904762, 679: 0.25, 1217: 0.895833333333333}"
1629,"{889: 0.571428571428571, 2216: 0.547619047619048}"
1630,{1669: 0.857142857142857}
1631,"{406: 1.01785714285714, 875: 1.3422619047619, 1045: 0.898809523809524, 2441: 0.68452380952381}"
1632,"{2802: 0.764880952380952, 2938: 1.45238095238095, 3859: 0.706845238095238, 3527: 1.42857142857143, 4628: 0.973214285714286}"
1633,"{418: 0.3125, 821: 1.29017857142857, 1588: 0.443452380952381, 1653: 0.142857142857143, 1849: 0.321428571428571}"
1634,"{555: 1.62053571428571, 2088: 0.34077380952381}"
1635,{}
1636,"{2974: 3.67261904761905, 1827: 2.15625, 2122: 0.4375, 2364: 0.800595238095238}"
1637,"{2783: 0.379464285714286, 1990: 0.62202380952381}"
1638,"{3422: 2.75446428571429, 4493: 1.82589285714286}"
1639,{1384: 0.491071428571429}
1640,"{118: 0.197916666666667, 659: 0.580357142857143, 1391: 0.696428571428571, 3069: 0.828869047619048, 1433: 0.891369047619048, 4437: 0.459821428571429}"
1641,"{3762: 0.62797619047619, 3792: 1.31845238095238}"
1642,"{1196: 1.44047619047619, 2756: 0.857142857142857, 2442: 0.471726190476191}"
1643,"{2798: 0.821428571428571, 3260: 0.607142857142857, 4295: 0.25297619047619}"
1644,"{101: 0.860119047619048, 524: 0.59077380952381, 993: 1.86607142857143, 1479: 0.525297619047619}"
1645,{596: 0.958333333333333}
1646,"{61: 0.599702380952381, 1069: 0.889880952380952}"
1647,"{3803: 0.794642857142857, 4096: 0.357142857142857}"
1648,"{326: 1.17857142857143, 384: 0.641369047619048, 2683: 0.232142857142857}"
1649,"{656: 0.970238095238095, 1169: 1.92857142857143, 3310: 0.291666666666667, 4362: 0.404761904761905}"
1650,"{903: 0.141369047619048, 3948: 0.857142857142857}"
1651,"{2621: 1.0952380952381, 2214: 0.857142857142857, 4664: 0.348214285714286}"
1652,"{213: 0.391369047619048, 1675: 1.29910714285714, 2187: 0.592261904761905}"
1653,"{144: 0.822916666666667, 3711: 0.94047619047619}"
1654,"{960: 0.474702380952381, 3959: 0.505952380952381}"
1655,"{898: 0.967261904761905, 1943: 0.758928571428571, 2087: 0.860119047619048}"
1656,"{985: 0.241071428571429, 1435: 0.892857142857143, 2313: 0.709821428571429, 2535: 0.145833333333333, 3497: 0.269345238095238, 4589: 1.4375}"
1657,{}
1658,"{1136: 1.16369047619048, 2095: 1.0297619047619}"
1659,"{1043: 1.52678571428571, 1692: 0.68452380952381, 2082: 0.477678571428571, 3782: 0.794642857142857, 3400: 0.339285714285714, 4469: 0.858630952380952}"
1660,"{3152: 0.458333333333333, 4157: 0.223214285714286}"
1661,{}
1662,"{3321: 0.741071428571429, 4375: 0.985119047619047}"
1663,{2557: 0.578869047619048}
1664,"{2611: 0.422619047619048, 3645: 0.553571428571429, 3734: 0.994047619047619}"
1665,{1912: 0.69047619047619}
1666,{1333: 0.474702380952381}
1667,"{1740: 0.614583333333333, 2047: 0.28125, 4182: 0.793154761904762}"
1668,"{59: 0.849702380952381, 523: 0.446428571428571, 3073: 0.461309523809524, 1510: 1.5922619047619}"
1669,"{962: 0.136904761904762, 1510: 1.5922619047619}"
1670,"{465: 0.696428571428571, 587: 0.369047619047619}"
1671,"{673: 0.571428571428571, 1714: 0.37202380952381, 3836: 0.443452380952381}"
1672,"{25: 0.967261904761905, 292: 0.162202380952381, 687: 0.703869047619048, 950: 0.733630952380952, 992: 0.132440476190476, 2850: 0.553571428571429, 4196: 0.953869047619047}"
1673,"{111: 0.967261904761905, 1163: 0.74702380952381, 1387: 1.53869047619048, 2449: 0.180059523809524, 3514: 0.708333333333333, 4607: 0.879464285714286}"
1674,{1405: 1.49404761904762}
1675,"{946: 0.769345238095238, 1135: 1.49553571428571, 2489: 0.983630952380952, 3831: 0.927083333333333}"
1676,"{240: 0.357142857142857, 771: 0.296130952380952, 1040: 0.488095238095238, 1245: 0.150297619047619, 2648: 0.623511904761905, 2961: 0.366071428571429}"
1677,"{2603: 1.74702380952381, 2690: 0.549107142857143}"
1678,"{737: 1.81547619047619, 3439: 0.15922619047619, 4517: 0.888392857142857}"
1679,"{1244: 1.30654761904762, 2913: 0.168154761904762, 1977: 0.894345238095238, 3810: 0.901785714285714}"
1680,"{959: 1.62797619047619, 3888: 0.428571428571429, 3327: 0.482142857142857, 4382: 0.625}"
1681,{483: 1.16964285714286}
1682,{187: 0.788690476190476}
1683,"{24: 0.529761904761905, 703: 1.55952380952381, 2186: 0.726190476190476, 4129: 0.59672619047619}"
1684,"{334: 0.578869047619048, 2795: 0.898809523809524, 1918: 0.366071428571429, 3363: 0.566964285714286, 4423: 0.258928571428571}"
1685,"{279: 0.773809523809524, 2972: 0.99702380952381, 3029: 0.330357142857143, 1857: 0.763392857142857}"
1686,{2937: 0.986607142857143}
1687,{1654: 0.235119047619048}
1688,{}
1689,"{391: 1.53571428571429, 1118: 0.172619047619048, 3563: 0.540178571428571, 4673: 0.870535714285714}"
1690,"{1313: 0.126488095238095, 2756: 0.857142857142857, 1693: 0.919642857142857, 3804: 0.342261904761905}"
1691,"{66: 2.79017857142857, 74: 1.08333333333333, 711: 1.74702380952381, 750: 1.69642857142857, 1901: 1.86309523809524, 1955: 1.36904761904762}"
1692,"{841: 2.39880952380952, 2977: 0.257440476190476, 3064: 2.70982142857143, 3558: 0.285714285714286, 4666: 1.10714285714286}"
1693,{2408: 0.485119047619048}
1694,"{168: 0.855654761904762, 567: 0.8125, 642: 0.443452380952381, 3009: 0.950892857142857}"
1695,"{445: 0.410714285714286, 1933: 0.407738095238095, 4003: 1.5297619047619, 3126: 0.724702380952381, 3535: 1.87797619047619, 4127: 0.805059523809524, 4537: 0.233630952380952, 4637: 2.11607142857143}"
1696,"{460: 0.441964285714286, 2189: 0.480654761904762, 2282: 0.708333333333333, 2530: 0.366071428571429, 3923: 1.0922619047619, 3157: 0.139880952380952, 3344: 0.345238095238095, 4164: 0.514880952380952, 4403: 0.546130952380952}"
1697,"{478: 0.608630952380952, 3495: 0.974702380952381, 4585: 0.282738095238095}"
1698,"{255: 1.17559523809524, 528: 1.51488095238095, 584: 0.556547619047619, 3969: 0.790178571428571}"
1699,{}
1700,"{975: 1.2827380952381, 3445: 1.42261904761905, 4527: 0.452380952380952}"
1701,"{640: 0.180059523809524, 980: 1.72916666666667, 1004: 1.29761904761905, 3651: 1.56547619047619, 3887: 2.07589285714286, 3299: 0.730654761904762, 4349: 0.480654761904762}"
1702,"{2258: 0.882440476190476, 4309: 0.647321428571429, 4374: 0.782738095238095}"
1703,{791: 0.529761904761905}
1704,"{3490: 0.361607142857143, 4580: 0.805059523809524}"
1705,"{2572: 0.665178571428571, 2522: 1.98809523809524, 4041: 0.245535714285714, 3568: 0.733630952380952, 4680: 1.43452380952381}"
1706,"{835: 1.5, 3065: 0.245535714285714, 3283: 1.88839285714286, 4330: 2.80357142857143}"
1707,{3636: 0.875}
1708,"{351: 0.87797619047619, 2298: 0.1875, 2488: 0.24702380952381}"
1709,{76: 0.680059523809524}
1710,"{1085: 2.62946428571429, 2813: 0.763392857142857, 2333: 1.77083333333333}"
1711,"{250: 0.299107142857143, 1560: 0.505952380952381}"
1712,"{977: 1.30357142857143, 1637: 1.8125, 2001: 0.394345238095238}"
1713,{48: 0.244047619047619}
1714,{4089: 0.726190476190476}
1715,"{1836: 0.261904761904762, 2198: 0.59375, 3748: 0.697916666666667, 3871: 0.375, 3252: 1.59821428571429, 4287: 1.24404761904762}"
1716,"{1212: 0.287202380952381, 2605: 1.04761904761905}"
1717,"{619: 0.1875, 1121: 0.886904761904762, 4084: 0.961309523809524, 3542: 0.616071428571429, 4645: 0.930059523809524}"
1718,"{1978: 0.754464285714286, 2465: 1.29761904761905}"
1719,"{21: 0.895833333333333, 375: 0.446428571428571, 2211: 0.723214285714286}"
1720,"{17: 0.936011904761905, 1207: 0.31547619047619, 3931: 1.5}"
1721,"{3581: 0.337797619047619, 4697: 0.498511904761905}"
1722,{}
1723,"{711: 1.74702380952381, 2892: 0.956845238095238}"
1724,"{942: 0.266369047619048, 1946: 1.02380952380952, 2142: 0.80952380952381, 3729: 0.828869047619048}"
1725,"{81: 1.63392857142857, 1623: 1.47619047619048, 2061: 0.720238095238095, 4054: 0.471726190476191}"
1726,"{2989: 0.416666666666667, 1737: 0.78422619047619, 2222: 0.566964285714286, 2512: 2.22767857142857, 3214: 0.46875, 4237: 1.85267857142857}"
1727,"{69: 0.37797619047619, 262: 0.81547619047619, 297: 1.83630952380952, 1134: 2.60714285714286, 2695: 0.34375, 2512: 2.22767857142857}"
1728,{65: 0.547619047619048}
1729,"{85: 0.71577380952381, 1648: 0.56547619047619}"
1730,"{3: 1.44047619047619, 1685: 0.427083333333333}"
1731,"{2872: 3.67857142857143, 3911: 0.517857142857143}"
1732,"{3572: 0.818452380952381, 4685: 0.258928571428571}"
1733,"{2760: 0.741071428571429, 1618: 0.99702380952381}"
1734,"{1497: 1.86904761904762, 1840: 0.683035714285714, 3954: 0.586309523809524, 3158: 0.739583333333333, 4165: 0.867559523809524}"
1735,"{724: 0.866071428571429, 784: 1.38095238095238}"
1736,"{581: 0.767857142857143, 1782: 0.238095238095238, 4125: 1.29464285714286}"
1737,"{1742: 0.732142857142857, 1887: 0.25297619047619}"
1738,{2358: 0.333333333333333}
1739,"{1869: 0.748511904761905, 3549: 1.30952380952381, 4654: 1.875}"
1740,"{2996: 0.75297619047619, 1412: 0.37202380952381, 3285: 0.236607142857143, 4332: 0.306547619047619}"
1741,"{749: 1.30654761904762, 2518: 0.976190476190476}"
1742,{3219: 0.12797619047619}
1743,"{3016: 0.382440476190476, 2421: 1.06845238095238}"
1744,{35: 1.22321428571429}
1745,"{986: 0.349702380952381, 1532: 0.464285714285714, 3434: 0.922619047619047, 4512: 0.883928571428571}"
1746,{}
1747,"{1362: 0.78422619047619, 1956: 0.666666666666667, 2289: 2.93303571428571}"
1748,"{1093: 0.458333333333333, 2199: 0.81547619047619}"
1749,"{71: 0.979166666666667, 1031: 1.75595238095238, 2544: 0.385416666666667, 2814: 0.580357142857143, 1884: 0.177083333333333, 4040: 0.267857142857143, 3191: 0.297619047619048, 4194: 1.6577380952381, 4208: 0.962797619047619}"
1750,"{933: 0.901785714285714, 3048: 0.720238095238095}"
1751,"{1732: 0.34375, 2531: 1.9672619047619, 3640: 0.62797619047619, 3957: 0.395833333333333}"
1752,"{172: 0.675595238095238, 1713: 1.24404761904762}"
1753,"{1236: 0.983630952380952, 2715: 0.369047619047619, 1565: 1.74107142857143, 3727: 2.51339285714286, 4029: 0.785714285714286, 3207: 0.681547619047619, 4230: 0.540178571428571}"
1754,"{490: 0.919642857142857, 1249: 1.13095238095238, 2140: 1.65178571428571}"
1755,{1643: 0.922619047619047}
1756,"{745: 2.71875, 4159: 0.505952380952381}"
1757,"{2578: 0.351190476190476, 2291: 1.81845238095238}"
1758,"{527: 0.376488095238095, 1972: 1.49107142857143, 2364: 0.800595238095238, 3625: 0.623511904761905}"
1759,"{860: 0.123511904761905, 2123: 0.22172619047619, 4059: 1.72619047619048, 3404: 0.992559523809524, 4393: 0.53125, 4473: 0.311011904761905}"
1760,"{1079: 0.43452380952381, 2681: 1.67857142857143}"
1761,{1760: 3.51785714285714}
1762,"{288: 0.889880952380952, 2110: 0.540178571428571}"
1763,"{502: 1.41666666666667, 1178: 1.60119047619048, 1848: 0.383928571428571, 3997: 0.65625}"
1764,"{313: 0.264880952380952, 3772: 0.572916666666667}"
1765,{2402: 0.1875}
1766,{}
1767,"{1523: 2.83482142857143, 2178: 0.660714285714286, 3921: 0.950892857142857}"
1768,"{535: 0.824404761904762, 685: 1.22321428571429, 695: 0.995535714285714, 1594: 0.30952380952381, 1628: 0.992559523809524, 2299: 0.928571428571429}"
1769,"{1339: 0.383928571428571, 1715: 0.936011904761905, 3678: 0.12202380952381}"
1770,"{2663: 1.28571428571429, 1518: 0.208333333333333, 3569: 0.370535714285714, 4682: 1.86607142857143}"
1771,"{104: 0.97172619047619, 3492: 0.224702380952381, 4582: 0.964285714285714}"
1772,"{429: 0.705357142857143, 1538: 0.883928571428571, 1995: 0.824404761904762, 3571: 0.474702380952381, 4684: 1.36904761904762}"
1773,"{1201: 0.889880952380952, 1398: 0.675595238095238}"
1774,"{712: 1.75892857142857, 1672: 0.924107142857143}"
1775,"{2889: 0.739583333333333, 2015: 0.979166666666667}"
1776,"{1876: 0.97172619047619, 3686: 0.508928571428571, 3579: 0.208333333333333, 4694: 0.535714285714286}"
1777,"{297: 1.83630952380952, 2864: 1.36607142857143, 3122: 0.507440476190476, 4116: 0.663690476190476}"
1778,{}
1779,{}
1780,"{210: 0.735119047619048, 555: 1.62053571428571, 2090: 1.6875, 3666: 0.930059523809524}"
1781,"{653: 1.7202380952381, 989: 0.272321428571429, 1141: 0.754464285714286, 2830: 0.549107142857143, 2842: 0.803571428571429, 1410: 0.275297619047619}"
1782,"{3086: 0.485119047619048, 1850: 0.49702380952381, 3577: 1.74404761904762}"
1783,"{983: 0.754464285714286, 3811: 1.35416666666667}"
1784,"{835: 1.5, 2117: 0.459821428571429, 3377: 0.662202380952381, 3465: 0.839285714285714, 4442: 0.485119047619048, 4553: 0.258928571428571}"
1785,"{28: 0.316964285714286, 910: 0.333333333333333, 1537: 0.508928571428571, 2326: 0.75, 3901: 1.63095238095238, 4033: 0.819940476190476}"
1786,"{3086: 0.485119047619048, 2046: 0.800595238095238, 4648: 0.888392857142857}"
1787,"{1814: 0.879464285714286, 2312: 0.754464285714286, 3673: 2.02678571428571, 3969: 0.790178571428571, 4316: 0.443452380952381}"
1788,"{1280: 2.29166666666667, 4147: 0.311011904761905}"
1789,"{2686: 0.308035714285714, 3660: 0.447916666666667}"
1790,"{941: 0.674107142857143, 2982: 1.625, 2448: 0.258928571428571}"
1791,"{83: 0.282738095238095, 2792: 0.254464285714286, 1443: 2.96428571428571, 3549: 1.30952380952381, 3554: 0.123511904761905, 4654: 1.875, 4660: 0.22172619047619}"
1792,"{225: 0.950892857142857, 369: 0.699404761904762}"
1793,"{1873: 0.665178571428571, 2068: 0.196428571428571}"
1794,"{501: 0.995535714285714, 1132: 0.891369047619048}"
1795,"{3431: 0.665178571428571, 4509: 0.65922619047619}"
1796,{2586: 0.375}
1797,"{3062: 1.42559523809524, 3610: 0.700892857142857, 3850: 0.508928571428571, 3888: 0.428571428571429, 3562: 1.9702380952381, 4672: 1.80059523809524}"
1798,{2249: 1.71428571428571}
1799,"{92: 0.857142857142857, 1291: 0.276785714285714, 2610: 0.96875, 2502: 0.236607142857143}"
1800,"{3143: 0.705357142857143, 4149: 0.352678571428571}"
1801,{}
1802,"{1218: 0.961309523809524, 4055: 2.77529761904762}"
1803,"{1070: 2.77232142857143, 2599: 0.46875}"
1804,{}
1805,"{41: 0.279761904761905, 64: 1.16071428571429, 420: 0.767857142857143, 3674: 0.727678571428571, 4067: 0.736607142857143}"
1806,"{794: 0.34077380952381, 1258: 0.443452380952381, 2698: 3.0297619047619, 2970: 0.398809523809524, 2224: 0.854166666666667}"
1807,"{1649: 0.568452380952381, 3586: 0.31547619047619, 4702: 0.546130952380952}"
1808,{2942: 1.61607142857143}
1809,"{217: 0.696428571428571, 4025: 0.849702380952381}"
1810,{2309: 1.90178571428571}
1811,"{3897: 0.806547619047619, 3920: 0.508928571428571}"
1812,"{276: 0.976190476190476, 4506: 0.12202380952381}"
1813,"{774: 0.901785714285714, 1146: 0.526785714285714, 1635: 0.436011904761905, 1963: 0.479166666666667, 3679: 1.08630952380952}"
1814,"{1388: 1.16964285714286, 2094: 0.806547619047619}"
1815,{1798: 0.99702380952381}
1816,"{170: 0.799107142857143, 3200: 0.136904761904762, 4219: 1.94047619047619}"
1817,"{2677: 1.07142857142857, 3783: 0.873511904761905, 4046: 0.613095238095238, 3558: 0.285714285714286}"
1818,"{3440: 0.395833333333333, 4140: 1.80952380952381, 4518: 1.95535714285714}"
1819,{1958: 1.51785714285714}
1820,"{3004: 0.214285714285714, 1956: 0.666666666666667, 3769: 0.875, 3802: 0.950892857142857}"
1821,"{3020: 0.50297619047619, 1909: 0.761904761904762}"
1822,{517: 0.5}
1823,{2114: 2.68303571428571}
1824,"{295: 0.34077380952381, 676: 1.89732142857143, 2928: 0.732142857142857}"
1825,"{628: 0.239583333333333, 1456: 1.47619047619048, 1684: 0.8125, 2143: 0.916666666666667}"
1826,"{2322: 0.296130952380952, 4236: 1.19940476190476}"
1827,"{1601: 0.126488095238095, 1609: 0.519345238095238, 3878: 0.875}"
1828,"{1146: 0.526785714285714, 2609: 0.461309523809524, 3480: 1.17857142857143, 4569: 1.96428571428571}"
1829,"{1921: 1.43303571428571, 2473: 3.24404761904762, 3790: 0.574404761904762, 3874: 0.767857142857143}"
1830,"{156: 0.569940476190476, 1194: 0.427083333333333, 1695: 1.86904761904762, 2271: 0.6875}"
1831,{}
1832,"{802: 1.75, 930: 0.967261904761905, 2685: 1.77083333333333, 1603: 0.943452380952381, 1983: 0.138392857142857}"
1833,"{3647: 0.726190476190476, 3432: 0.633928571428571, 4350: 0.18452380952381, 4510: 0.645833333333333}"
1834,"{3173: 0.803571428571429, 4183: 0.163690476190476}"
1835,{3776: 2.28125}
1836,"{1453: 0.50297619047619, 3665: 0.706845238095238, 4077: 1.75297619047619}"
1837,"{2129: 0.629464285714286, 4008: 0.391369047619048}"
1838,"{934: 0.654761904761905, 2898: 1.1875, 2057: 0.614583333333333}"
1839,"{1345: 0.998511904761905, 1932: 0.242559523809524, 2361: 0.480654761904762, 3498: 0.598214285714286}"
1840,"{338: 1.55357142857143, 2857: 1.8422619047619, 1930: 2.4047619047619}"
1841,"{2996: 0.75297619047619, 1676: 0.651785714285714}"
1842,"{2568: 1.48511904761905, 2956: 1.67857142857143, 3103: 0.416666666666667, 2140: 1.65178571428571, 3796: 0.724702380952381, 3889: 0.196428571428571}"
1843,{253: 0.936011904761905}
1844,"{300: 0.584821428571429, 2631: 0.892857142857143, 2447: 0.284226190476191, 2481: 0.133928571428571}"
1845,"{267: 0.287202380952381, 1500: 1.48511904761905, 3389: 0.311011904761905, 4456: 0.592261904761905}"
1846,"{715: 0.415178571428571, 1683: 0.572916666666667, 1813: 0.828869047619048, 3655: 0.657738095238095, 3964: 0.572916666666667, 3203: 0.805059523809524, 4225: 0.357142857142857}"
1847,"{42: 0.748511904761905, 113: 1.19345238095238, 2912: 0.418154761904762, 2116: 1.8422619047619}"
1848,"{317: 0.358630952380952, 3715: 3.89285714285714, 3808: 0.867559523809524}"
1849,"{886: 1.08035714285714, 2201: 0.691964285714286, 3119: 1.57142857142857, 4113: 0.970238095238095}"
1850,{3904: 0.580357142857143}
1851,"{2967: 0.796130952380952, 2153: 0.485119047619048, 3291: 0.37202380952381, 3347: 0.772321428571429, 4336: 0.799107142857143, 4407: 0.318452380952381}"
1852,"{996: 0.505952380952381, 1027: 1.80803571428571, 1625: 0.28125}"
1853,"{449: 0.827380952380952, 2801: 0.688988095238095, 3030: 0.318452380952381}"
1854,"{271: 0.970238095238095, 368: 0.123511904761905, 470: 0.254464285714286, 507: 1.1547619047619, 1262: 0.854166666666667, 4023: 0.119047619047619}"
1855,"{2556: 0.754464285714286, 3971: 0.619047619047619, 3425: 0.806547619047619, 4500: 0.46875}"
1856,{3952: 0.608630952380952}
1857,"{597: 0.238095238095238, 1075: 1.43452380952381, 2907: 0.992559523809524, 3330: 0.808035714285714, 4385: 0.738095238095238}"
1858,{}
1859,{}
1860,"{472: 0.793154761904762, 598: 0.580357142857143, 831: 0.145833333333333, 1195: 0.910714285714286}"
1861,{}
1862,"{1416: 0.773809523809524, 2032: 0.888392857142857, 2066: 0.203869047619048, 2109: 0.779761904761905, 3417: 0.235119047619048, 3496: 1.54166666666667, 4487: 0.849702380952381, 4586: 0.776785714285714}"
1863,"{690: 0.671130952380952, 1284: 0.267857142857143, 1405: 1.49404761904762, 2221: 0.447916666666667, 2517: 0.967261904761905}"
1864,{1452: 0.276785714285714}
1865,"{998: 2.38095238095238, 1060: 3.93452380952381, 1638: 0.882440476190476, 2234: 0.459821428571429}"
1866,{}
1867,"{1577: 0.630952380952381, 3494: 0.421130952380952, 4584: 0.395833333333333}"
1868,"{1025: 1.21428571428571, 4086: 0.616071428571429}"
1869,"{2675: 0.614583333333333, 2848: 0.5625}"
1870,"{237: 0.680059523809524, 792: 0.613095238095238, 2817: 0.217261904761905, 1996: 0.279761904761905, 4358: 1.95982142857143}"
1871,"{2680: 0.842261904761905, 2761: 0.245535714285714}"
1872,"{1773: 0.401785714285714, 2305: 0.660714285714286, 3315: 1.53571428571429, 4367: 2.83928571428571}"
1873,"{720: 0.985119047619047, 3637: 0.78125, 3977: 0.24702380952381, 3449: 0.433035714285714, 4531: 2.49553571428571}"
1874,"{582: 0.78125, 1935: 0.970238095238095}"
1875,"{350: 0.386904761904762, 1224: 0.291666666666667, 4049: 1.89583333333333, 4078: 0.950892857142857, 3482: 0.691964285714286, 4571: 0.470238095238095}"
1876,"{774: 0.901785714285714, 843: 0.958333333333333, 1562: 1.78571428571429, 1797: 0.418154761904762, 2323: 0.282738095238095, 3294: 0.931547619047619, 4343: 0.607142857142857}"
1877,"{751: 2.01785714285714, 1982: 1.32142857142857}"
1878,"{2811: 0.785714285714286, 2987: 0.413690476190476, 1402: 0.641369047619048, 4508: 0.444940476190476}"
1879,{}
1880,"{226: 0.168154761904762, 383: 0.345238095238095}"
1881,"{1916: 0.508928571428571, 4097: 1.46428571428571, 3224: 0.211309523809524, 4253: 0.141369047619048}"
1882,{3043: 0.927083333333333}
1883,"{1216: 0.549107142857143, 2710: 0.24702380952381, 2751: 0.254464285714286, 2315: 0.62797619047619, 3138: 0.991071428571429, 4143: 0.675595238095238}"
1884,"{561: 0.589285714285714, 2551: 0.956845238095238, 2713: 0.322916666666667, 2844: 0.732142857142857, 1919: 0.511904761904762, 2185: 2.45982142857143}"
1885,"{680: 0.200892857142857, 743: 0.492559523809524, 1183: 1.66964285714286}"
1886,"{2051: 1.69940476190476, 3923: 1.0922619047619}"
1887,"{1997: 0.150297619047619, 2089: 0.339285714285714, 2395: 0.84375, 3422: 2.75446428571429, 4493: 1.82589285714286, 4666: 1.10714285714286}"
1888,"{2906: 1.74107142857143, 3393: 0.918154761904762, 4460: 0.354166666666667}"
1889,"{218: 1.19345238095238, 785: 1.01339285714286, 1893: 0.741071428571429, 3396: 0.370535714285714, 4222: 0.915178571428571, 4464: 0.880952380952381}"
1890,"{276: 0.976190476190476, 1629: 0.607142857142857}"
1891,"{1124: 0.62202380952381, 3012: 0.480654761904762, 2503: 0.43452380952381, 3236: 1.67559523809524, 3418: 0.34375, 4270: 1.94940476190476, 4488: 0.205357142857143}"
1892,"{155: 0.68452380952381, 522: 1.38095238095238, 568: 0.583333333333333, 1677: 0.199404761904762, 1706: 1.58928571428571, 2241: 0.166666666666667}"
1893,"{1112: 1.67261904761905, 1605: 0.227678571428571}"
1894,"{820: 0.162202380952381, 2762: 0.84375, 1811: 1.21875, 3410: 0.65327380952381, 4481: 0.244047619047619}"
1895,"{481: 0.949404761904762, 1663: 0.943452380952381, 2237: 0.308035714285714, 3999: 0.861607142857143, 4495: 0.505952380952381}"
1896,{}
1897,"{1489: 0.12797619047619, 1689: 0.824404761904762, 2368: 0.233630952380952, 3622: 0.324404761904762}"
1898,"{1379: 0.257440476190476, 2728: 0.931547619047619, 1947: 0.976190476190476}"
1899,"{2251: 1.25446428571429, 2297: 0.5, 3818: 0.358630952380952, 3919: 1.51785714285714}"
1900,"{1485: 0.37797619047619, 4240: 0.46875}"
1901,"{1086: 0.224702380952381, 3595: 0.275297619047619}"
1902,"{3390: 2.18303571428571, 4457: 1.61607142857143}"
1903,"{965: 0.8125, 1090: 0.922619047619047}"
1904,"{886: 1.08035714285714, 1003: 1.64285714285714, 1160: 0.342261904761905, 1280: 2.29166666666667, 3819: 0.860119047619048, 3473: 0.875, 4561: 1.82589285714286}"
1905,"{651: 0.430059523809524, 1128: 2.39285714285714, 3019: 0.15922619047619, 1775: 0.24702380952381, 3583: 0.178571428571429, 4699: 0.787202380952381}"
1906,"{890: 0.279761904761905, 2215: 1.83035714285714}"
1907,"{108: 1.69642857142857, 1066: 0.227678571428571, 1239: 2.86607142857143}"
1908,{3657: 0.836309523809524}
1909,"{238: 0.9375, 706: 0.578869047619048, 752: 0.300595238095238, 2230: 0.244047619047619}"
1910,"{458: 0.773809523809524, 616: 0.87202380952381, 3308: 0.452380952380952, 3341: 0.790178571428571, 3592: 0.229166666666667, 4360: 1.40178571428571, 4397: 0.830357142857143, 4711: 0.834821428571429}"
1911,"{3819: 0.860119047619048, 3355: 0.541666666666667, 4415: 1.20833333333333}"
1912,"{3608: 0.537202380952381, 3752: 1.91071428571429, 3758: 0.700892857142857}"
1913,"{2729: 0.386904761904762, 1612: 0.962797619047619, 2023: 0.998511904761905}"
1914,"{1565: 1.74107142857143, 1880: 0.821428571428571, 2471: 0.25297619047619}"
1915,"{293: 0.782738095238095, 443: 1.08928571428571, 1428: 0.925595238095238, 2405: 0.255952380952381, 3596: 0.15625, 4037: 1.27678571428571}"
1916,"{1228: 0.303571428571429, 3798: 0.757440476190476, 4178: 3.92261904761905}"
1917,"{1060: 3.93452380952381, 2131: 1.79761904761905, 3809: 0.354166666666667}"
