B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone,Cost
795,435208,34.037988,-118.250834,07:11,07:12,Building,669,14932.749,0.995535714285714,0,0.10845888118800753
796,435208,34.037988,-118.250834,07:14,07:15,Hardware Store,326,7276.646,0.485119047619048,0,0.04928070469627778
797,435208,34.037988,-118.250834,07:18,07:19,Middle Eastern Restaurant,188,4196.348,0.279761904761905,0,0.025861646022371333
798,435208,34.037988,-118.250834,07:20,07:21,Other Nightlife,536,11964.056,1.5952380952381,0,0.14589752313577592
799,435208,34.037988,-118.250834,07:23,07:24,Funeral Home,659,14709.539,0.980654761904762,0,0.09796313117973937
800,435208,34.037988,-118.250834,07:24,07:25,Bike Rental / Bike Share,525,11718.525,1.5625,0,0.14838435538646166
801,435208,34.037988,-118.250834,07:27,07:28,Board Shop,111,2477.631,0.330357142857143,0,0.03618619846308531
802,435208,34.037988,-118.250834,07:32,07:33,Office,588,13124.748,1.75,0,0.1783285525020431
803,435208,34.037988,-118.250834,07:34,07:35,Athletic & Sport,536,11964.056,0.797619047619048,0,0.07400673299688362
804,435208,34.037988,-118.250834,07:36,07:37,Convention Center,516,11517.636,0.767857142857143,0,0.08317313715795106
805,435208,34.037988,-118.250834,07:39,07:40,Southern / Soul Food Restaurant,590,13169.39,0.87797619047619,0,0.09450259873726588
806,435208,34.037988,-118.250834,07:40,07:41,Vegetarian / Vegan Restaurant,273,6093.633,0.40625,0,0.03841505867226595
807,435208,34.037988,-118.250834,07:41,07:42,Dim Sum Restaurant,192,4285.632,0.285714285714286,0,0.027551882366859144
808,435208,34.037988,-118.250834,07:43,07:44,Swiss Restaurant,618,13794.378,1.83928571428571,0,0.19090559593091397
809,435208,34.037988,-118.250834,07:44,07:45,Synagogue,453,10111.413,0.674107142857143,0,0.06472818963842679
810,435208,34.037988,-118.250834,07:45,07:46,Winery,106,2366.026,0.31547619047619,0,0.03018214657614938
811,435208,34.037988,-118.250834,07:48,07:49,General Entertainment,488,10892.648,1.45238095238095,0,0.13604911543985074
812,435208,34.037988,-118.250834,07:49,07:50,Arepa Restaurant,454,10133.734,0.675595238095238,0,0.06743374803883259
813,435208,34.037988,-118.250834,07:50,07:51,Rest Area,380,8481.98,1.13095238095238,0,0.11942220151161705
814,435208,34.037988,-118.250834,07:53,07:54,Travel Lounge,669,14932.749,0.995535714285714,0,0.1063805980889222
815,435208,34.037988,-118.250834,07:56,07:57,Sorority House,568,12678.328,1.69047619047619,0,0.16759942408745812
816,435208,34.037988,-118.250834,07:59,08:00,Neighborhood,102,2276.742,0.303571428571429,0,0.03179145472392061
817,435208,34.037988,-118.250834,08:00,08:01,Beer Garden,621,13861.341,0.924107142857143,0,0.09769110203861868
818,435208,34.037988,-118.250834,08:02,08:03,Medical School,372,8303.412,0.553571428571429,0,0.059235982618171736
819,435208,34.037988,-118.250834,08:08,08:09,Theater,426,9508.746,0.633928571428571,0,0.06650872924908832
820,435208,34.037988,-118.250834,08:09,08:10,Cupcake Shop,109,2432.989,0.162202380952381,0,0.017230286493403142
821,435208,34.037988,-118.250834,08:10,08:11,Thai Restaurant,289,6450.769,1.29017857142857,0,0.11853993842227387
822,435208,34.037988,-118.250834,08:11,08:12,Greek Restaurant,649,14486.329,1.93154761904762,0,0.20564788886668386
823,435208,34.037988,-118.250834,08:15,08:16,Event Space,216,4821.336,0.321428571428571,0,0.033569481377679185
824,435208,34.037988,-118.250834,08:16,08:17,Scenic Lookout,362,8080.202,0.538690476190476,0,0.05659131471492688
825,435208,34.037988,-118.250834,08:17,08:18,Casino,613,13682.773,0.912202380952381,0,0.093017259318076
826,435208,34.037988,-118.250834,08:18,08:19,Ferry,446,9955.166,0.663690476190476,0,0.06910542047465158
827,435208,34.037988,-118.250834,08:21,08:22,Tapas Restaurant,602,13437.242,0.895833333333333,0,0.08352227237631696
828,435208,34.037988,-118.250834,08:22,08:23,Arts & Crafts Store,413,9218.573,1.22916666666667,0,0.12010084218508302
829,435208,34.037988,-118.250834,08:23,08:24,Argentinian Restaurant,515,11495.315,1.5327380952381,0,0.14060059370404948
830,435208,34.037988,-118.250834,08:24,08:25,Malaysian Restaurant,103,2299.063,0.306547619047619,0,0.032472660298140416
831,435208,34.037988,-118.250834,08:27,08:28,Fish & Chips Shop,98,2187.458,0.145833333333333,0,0.013461681603914163
832,435208,34.037988,-118.250834,08:28,08:29,Arts & Crafts Store,627,13995.267,1.86607142857143,0,0.19895885783181927
833,435208,34.037988,-118.250834,08:29,08:30,Plaza,408,9106.968,0.607142857142857,0,0.06637991038490829
834,435208,34.037988,-118.250834,08:30,08:31,Road,215,4799.015,0.319940476190476,0,0.034019329545027545
835,435208,34.037988,-118.250834,08:31,08:32,School,504,11249.784,1.5,0,0.16341447099385395
836,435208,34.037988,-118.250834,08:33,08:34,Fraternity House,430,9598.03,0.639880952380952,0,0.06701262453549509
837,435208,34.037988,-118.250834,08:35,08:36,Castle,187,4174.027,0.556547619047619,0,0.059826686046692536
838,435208,34.037988,-118.250834,08:36,08:37,Dumpling Restaurant,622,13883.662,1.85119047619048,0,0.17877404609641645
839,435208,34.037988,-118.250834,08:38,08:39,Scenic Lookout,106,2366.026,0.157738095238095,0,0.016490663631716272
840,435208,34.037988,-118.250834,08:39,08:40,Argentinian Restaurant,235,5245.435,0.699404761904762,0,0.0683453976419697
841,435208,34.037988,-118.250834,08:43,08:44,Antique Shop,403,8995.363,2.39880952380952,0,0.24776488785716752
842,435208,34.037988,-118.250834,08:44,08:45,Residential Building (Apartment / Condo),568,12678.328,0.845238095238095,0,0.07982160141794291
843,435208,34.037988,-118.250834,08:45,08:46,Flea Market,644,14374.724,0.958333333333333,0,0.09704354389686752
844,435208,34.037988,-118.250834,08:47,08:48,High School,310,6919.51,0.461309523809524,0,0.04554588209974128
845,435208,34.037988,-118.250834,08:49,08:50,South American Restaurant,324,7232.004,0.482142857142857,0,0.046642984592764086
846,435208,34.037988,-118.250834,08:51,08:52,College & University,322,7187.362,0.958333333333333,0,0.0881474256333798
847,435208,34.037988,-118.250834,08:53,08:54,Cemetery,383,8548.943,0.569940476190476,0,0.05724600336571546
848,435208,34.037988,-118.250834,08:54,08:55,Aquarium,81,1808.001,0.120535714285714,0,0.011219659165778854
849,435208,34.037988,-118.250834,08:55,08:56,Mac & Cheese Joint,299,6673.979,0.444940476190476,0,0.046052869155019785
850,435208,34.037988,-118.250834,08:59,09:00,African Restaurant,311,6941.831,0.462797619047619,0,0.04704350228972745
851,435208,34.037988,-118.250834,09:03,09:04,Temple,363,8102.523,0.540178571428571,0,0.0524279338090489
852,435208,34.037988,-118.250834,09:05,09:06,Thai Restaurant,583,13013.143,0.867559523809524,0,0.09084606774858622
853,435208,34.037988,-118.250834,09:06,09:07,Sporting Goods Shop,161,3593.681,0.239583333333333,0,0.022274766960920907
854,435208,34.037988,-118.250834,09:08,09:09,Clothing Store,531,11852.451,0.790178571428571,0,0.08519073623955781
855,435208,34.037988,-118.250834,09:09,09:10,Nightlife Spot,185,4129.385,0.275297619047619,0,0.029092992236578286
856,435208,34.037988,-118.250834,09:11,09:12,Theater,470,10490.87,0.699404761904762,0,0.06890770627225802
857,435208,34.037988,-118.250834,09:13,09:14,Train Station,287,6406.127,1.28125,0,0.12813406810467953
858,435208,34.037988,-118.250834,09:15,09:16,Clothing Store,485,10825.685,0.72172619047619,0,0.06630620008432815
859,435208,34.037988,-118.250834,09:17,09:18,College Theater,444,9910.524,0.660714285714286,0,0.0698027935084913
860,435208,34.037988,-118.250834,09:18,09:19,Cemetery,83,1852.643,0.123511904761905,0,0.011315545741284537
861,435208,34.037988,-118.250834,09:19,09:20,Law School,240,5357.04,0.357142857142857,0,0.038309249787992924
862,435208,34.037988,-118.250834,09:20,09:21,Moroccan Restaurant,114,2544.594,0.169642857142857,0,0.01715790295664079
863,435208,34.037988,-118.250834,09:21,09:22,Nail Salon,554,12365.834,0.824404761904762,0,0.08132314098087348
864,435208,34.037988,-118.250834,09:22,09:23,Pet Service,176,3928.496,0.261904761904762,0,0.026253850601185603
865,435208,34.037988,-118.250834,09:23,09:24,Cemetery,260,5803.46,0.386904761904762,0,0.037158154829388286
866,435208,34.037988,-118.250834,09:24,09:25,Mall,612,13660.452,1.82142857142857,0,0.16719055790947082
867,435208,34.037988,-118.250834,09:26,09:27,Plaza,165,3682.965,0.491071428571429,0,0.04751028515013293
868,435208,34.037988,-118.250834,09:27,09:28,Nursery School,170,3794.57,0.505952380952381,0,0.04640735095424273
869,435208,34.037988,-118.250834,09:29,09:30,River,100,2232.1,0.297619047619048,0,0.030094811870091154
870,435208,34.037988,-118.250834,09:30,09:31,Jewelry Store,397,8861.437,0.59077380952381,0,0.0536758753334439
871,435208,34.037988,-118.250834,09:34,09:35,Eastern European Restaurant,130,2901.73,0.386904761904762,0,0.04233560781392048
872,435208,34.037988,-118.250834,09:35,09:36,BBQ Joint,189,4218.669,0.28125,0,0.030189628001749975
873,435208,34.037988,-118.250834,09:36,09:37,Hot Dog Joint,336,7499.856,0.5,0,0.04643036136202827
874,435208,34.037988,-118.250834,09:39,09:40,Moving Target,636,14196.156,1.89285714285714,0,0.18412281771492195
875,435208,34.037988,-118.250834,09:41,09:42,College Stadium,451,10066.771,1.3422619047619,0,0.12427789121509991
876,435208,34.037988,-118.250834,09:43,09:44,Burger Joint,135,3013.335,0.401785714285714,0,0.041647910813081744
877,435208,34.037988,-118.250834,09:48,09:49,River,357,7968.597,0.53125,0,0.05494120488176514
878,435208,34.037988,-118.250834,09:49,09:50,Arts & Entertainment,541,12075.661,1.61011904761905,0,0.17276479224359148
879,435208,34.037988,-118.250834,09:50,09:51,Public Art,419,9352.499,0.623511904761905,0,0.06433058818289202
880,435208,34.037988,-118.250834,09:52,09:53,Bus Station,586,13080.106,0.87202380952381,0,0.08925442148316393
881,435208,34.037988,-118.250834,09:53,09:54,Bike Rental / Bike Share,126,2812.446,0.1875,0,0.0202208154222319
882,435208,34.037988,-118.250834,09:54,09:55,Mosque,482,10758.722,0.717261904761905,0,0.06743030596856961
883,435208,34.037988,-118.250834,09:55,09:56,Food Truck,276,6160.596,0.410714285714286,0,0.03880860765830686
884,435208,34.037988,-118.250834,09:59,10:00,Residential Building (Apartment / Condo),317,7075.757,0.471726190476191,0,0.048832347902429976
885,435208,34.037988,-118.250834,10:00,10:01,Concert Hall,286,6383.806,0.425595238095238,0,0.04101105814631228
886,435208,34.037988,-118.250834,10:03,10:04,Bus Station,363,8102.523,1.08035714285714,0,0.10009653727854886
887,435208,34.037988,-118.250834,10:04,10:05,Molecular Gastronomy Restaurant,356,7946.276,0.529761904761905,0,0.051511100736949776
888,435208,34.037988,-118.250834,10:05,10:06,Cemetery,661,14754.181,0.983630952380952,0,0.09755600027323277
889,435208,34.037988,-118.250834,10:07,10:08,Gym / Fitness Center,384,8571.264,0.571428571428571,0,0.05351888301422521
890,435208,34.037988,-118.250834,10:08,10:09,General College & University,188,4196.348,0.279761904761905,0,0.027818739233318533
891,435208,34.037988,-118.250834,10:09,10:10,Planetarium,628,14017.588,2.80357142857143,0,0.2709273413294748
892,435208,34.037988,-118.250834,10:11,10:12,Tanning Salon,82,1830.322,0.12202380952381,0,0.011671900417492569
893,435208,34.037988,-118.250834,10:16,10:17,Moroccan Restaurant,264,5892.744,0.785714285714286,0,0.08083918325189468
894,435208,34.037988,-118.250834,10:17,10:18,Car Dealership,319,7120.399,0.474702380952381,0,0.050930918592615226
895,435208,34.037988,-118.250834,10:18,10:19,Historic Site,350,7812.35,1.04166666666667,0,0.10828434570437792
896,435208,34.037988,-118.250834,10:19,10:20,Miscellaneous Shop,511,11406.031,2.28125,0,0.22283492123651322
897,435208,34.037988,-118.250834,10:20,10:21,Bowling Alley,349,7790.029,1.03869047619048,0,0.09590932500361615
898,435208,34.037988,-118.250834,10:24,10:25,Molecular Gastronomy Restaurant,650,14508.65,0.967261904761905,0,0.09944195299731255
899,435208,34.037988,-118.250834,10:27,10:28,Seafood Restaurant,407,9084.647,0.605654761904762,0,0.060839561464113345
900,435208,34.037988,-118.250834,10:28,10:29,Home (private),556,12410.476,0.827380952380952,0,0.0874467690950348
901,435208,34.037988,-118.250834,10:29,10:30,Sandwich Place,501,11182.821,0.745535714285714,0,0.07345417742644611
902,435208,34.037988,-118.250834,10:31,10:32,Ramen / Noodle House,354,7901.634,0.526785714285714,0,0.05726027062289977
903,435208,34.037988,-118.250834,10:34,10:35,Dummy,95,2120.495,0.141369047619048,0,0.013387164301998817
904,435208,34.037988,-118.250834,10:37,10:38,Student Center,134,2991.014,0.398809523809524,0,0.0398113193696145
905,435208,34.037988,-118.250834,10:40,10:41,Food,319,7120.399,0.474702380952381,0,0.04896550569093733
906,435208,34.037988,-118.250834,10:41,10:42,Library,325,7254.325,0.967261904761905,0,0.09127296989260704
907,435208,34.037988,-118.250834,10:42,10:43,Mexican Restaurant,638,14240.798,0.949404761904762,0,0.0911563333683305
908,435208,34.037988,-118.250834,10:43,10:44,Board Shop,138,3080.298,0.205357142857143,0,0.019050192360280684
909,435208,34.037988,-118.250834,10:44,10:45,Winery,519,11584.599,0.772321428571429,0,0.07637007117615063
910,435208,34.037988,-118.250834,10:45,10:46,Newsstand,112,2499.952,0.333333333333333,0,0.030876713730645895
911,435208,34.037988,-118.250834,10:52,10:53,Dummy,311,6941.831,0.925595238095238,0,0.08930579634655518
912,435208,34.037988,-118.250834,10:53,10:54,Public Art,639,14263.119,1.90178571428571,0,0.19644031617368815
913,435208,34.037988,-118.250834,10:55,10:56,Winery,370,8258.77,2.20238095238095,0,0.22942217165179266
914,435208,34.037988,-118.250834,11:00,11:01,Road,606,13526.526,1.80357142857143,0,0.1909500900705348
915,435208,34.037988,-118.250834,11:04,11:05,Fried Chicken Joint,92,2053.532,0.136904761904762,0,0.01287731224501846
916,435208,34.037988,-118.250834,11:05,11:06,Bakery,455,10156.055,0.677083333333333,0,0.06534525425856524
917,435208,34.037988,-118.250834,11:06,11:07,Outdoors & Recreation,220,4910.62,0.327380952380952,0,0.029858869234341355
918,435208,34.037988,-118.250834,11:07,11:08,Library,122,2723.162,0.181547619047619,0,0.017717349593362026
919,435208,34.037988,-118.250834,11:08,11:09,Steakhouse,108,2410.668,0.160714285714286,0,0.015301849743901252
920,435208,34.037988,-118.250834,11:09,11:10,Tea Room,177,3950.817,0.263392857142857,0,0.027317360311814493
921,435208,34.037988,-118.250834,11:13,11:14,Tanning Salon,399,8906.079,0.59375,0,0.06093820366324372
922,435208,34.037988,-118.250834,11:14,11:15,Food Truck,141,3147.261,0.209821428571429,0,0.019713737227715307
923,435208,34.037988,-118.250834,11:18,11:19,Shrine,454,10133.734,1.35119047619048,0,0.14391363785009004
924,435208,34.037988,-118.250834,11:19,11:20,Storage Facility,367,8191.807,0.546130952380952,0,0.05401127200944685
925,435208,34.037988,-118.250834,11:20,11:21,Caribbean Restaurant,226,5044.546,0.336309523809524,0,0.03474761148445562
926,435208,34.037988,-118.250834,11:22,11:23,Synagogue,519,11584.599,0.772321428571429,0,0.08157341168109117
927,435208,34.037988,-118.250834,11:24,11:25,Food & Drink Shop,630,14062.23,0.9375,0,0.098197313120683
928,435208,34.037988,-118.250834,11:26,11:27,Burger Joint,557,12432.797,0.828869047619048,0,0.08616824519123101
929,435208,34.037988,-118.250834,11:27,11:28,Thrift / Vintage Store,356,7946.276,0.529761904761905,0,0.05715309140291845
930,435208,34.037988,-118.250834,11:30,11:31,Ice Cream Shop,650,14508.65,0.967261904761905,0,0.0927592434843373
931,435208,34.037988,-118.250834,11:31,11:32,Other Great Outdoors,533,11897.093,0.793154761904762,0,0.0841877306342583
932,435208,34.037988,-118.250834,11:34,11:35,Filipino Restaurant,313,6986.473,0.46577380952381,0,0.042994499671795236
933,435208,34.037988,-118.250834,11:35,11:36,University,606,13526.526,0.901785714285714,0,0.08716119051872084
934,435208,34.037988,-118.250834,11:37,11:38,Mobile Phone Shop,220,4910.62,0.654761904761905,0,0.062306057203100576
935,435208,34.037988,-118.250834,11:39,11:40,Travel & Transport,143,3191.903,0.212797619047619,0,0.022218480850108142
936,435208,34.037988,-118.250834,11:40,11:41,Bagel Shop,403,8995.363,0.599702380952381,0,0.06563560227218596
937,435208,34.037988,-118.250834,11:42,11:43,Student Center,357,7968.597,0.53125,0,0.056923427559743445
938,435208,34.037988,-118.250834,11:43,11:44,Housing Development,455,10156.055,2.03125,0,0.220883677398957
939,435208,34.037988,-118.250834,11:45,11:46,Southern / Soul Food Restaurant,255,5691.855,0.379464285714286,0,0.038358000857342686
940,435208,34.037988,-118.250834,11:46,11:47,Garden Center,310,6919.51,0.461309523809524,0,0.045932952432651615
941,435208,34.037988,-118.250834,11:47,11:48,Molecular Gastronomy Restaurant,453,10111.413,0.674107142857143,0,0.06705818001531537
942,435208,34.037988,-118.250834,11:49,11:50,Peruvian Restaurant,179,3995.459,0.266369047619048,0,0.026786451790849895
943,435208,34.037988,-118.250834,11:50,11:51,Convention Center,130,2901.73,0.386904761904762,0,0.03663607751734344
944,435208,34.037988,-118.250834,11:51,11:52,Church,658,14687.218,0.979166666666667,0,0.09250227084952699
945,435208,34.037988,-118.250834,11:53,11:54,Eastern European Restaurant,611,13638.131,1.81845238095238,0,0.16915956839012553
946,435208,34.037988,-118.250834,11:54,11:55,Fast Food Restaurant,517,11539.957,0.769345238095238,0,0.0828506534019048
947,435208,34.037988,-118.250834,11:55,11:56,Taco Place,259,5781.139,0.770833333333333,0,0.08194133890761635
948,435208,34.037988,-118.250834,12:00,12:01,Bridal Shop,204,4553.484,0.303571428571429,0,0.03301505132107034
949,435208,34.037988,-118.250834,12:02,12:03,Latin American Restaurant,239,5334.719,0.355654761904762,0,0.036075199670379914
950,435208,34.037988,-118.250834,12:03,12:04,Art Gallery,493,11004.253,0.733630952380952,0,0.07872375765964766
951,435208,34.037988,-118.250834,12:05,12:06,Scandinavian Restaurant,409,9129.289,0.608630952380952,0,0.0624136963878271
952,435208,34.037988,-118.250834,12:06,12:07,Hot Dog Joint,251,5602.571,0.373511904761905,0,0.03522273842525279
