UserId,Influenced Billboards
303,"{4543: 0.0584918283475102, 5012: 0.0748446908152537, 5018: 0.0748446908152537, 5021: 0.1496893816305075, 5022: 0.0748446908152537, 5024: 0.0748446908152537, 5025: 0.0748446908152537, 5026: 0.0748446908152537, 5029: 0.0748446908152537, 5038: 0.2245340724457613, 5040: 0.1496893816305075, 5042: 0.0748446908152537, 5053: 0.0748446908152537, 5054: 0.1496893816305075, 5055: 0.1496893816305075, 5058: 0.0748446908152537, 5063: 0.0748446908152537, 5064: 0.1496893816305075, 5067: 0.1496893816305075, 5216: 0.0392573831597056, 5615: 0.1926789639682691, 9263: 0.6150243715951448, 9577: 0.0034406957851476, 9698: 0.0034406957851476, 9819: 0.0034406957851476, 9940: 0.0034406957851476, 10061: 0.0034406957851476, 10250: 0.0011468985950492, 10451: 0.0011468985950492, 10652: 0.0011468985950492}"
304,"{158: 0.0115999235400936, 172: 0.0115999235400936, 229: 0.0115999235400936, 243: 0.0115999235400936, 3166: 0.0174902035745006, 3167: 0.0174902035745006, 3173: 0.0349804071490012, 3183: 0.0174902035745006, 3191: 0.0174902035745006, 8514: 0.0321131606613781, 8521: 0.0642263213227563, 8531: 0.0321131606613781, 8590: 0.0321131606613781, 8597: 0.0642263213227563, 8607: 0.0321131606613781}"
305,"{2447: 0.0963394819841345, 2451: 0.0321131606613781, 3280: 0.1338048360890757, 3281: 0.0334512090222689, 3282: 0.0334512090222689, 3283: 0.0669024180445378, 3284: 0.1003536270668068, 3285: 0.1003536270668068, 3286: 0.1003536270668068, 3287: 0.1003536270668068, 3288: 0.1003536270668068, 3289: 0.1003536270668068, 3290: 0.2341584631558826, 3291: 0.1338048360890757, 3292: 0.2676096721781515, 3294: 0.1003536270668068, 3295: 0.1338048360890757, 3296: 0.1338048360890757, 3298: 0.0669024180445378, 3299: 0.0334512090222689, 3300: 0.0669024180445378, 3301: 0.1338048360890757, 3303: 0.0669024180445378, 3305: 0.0669024180445378, 3307: 0.0669024180445378, 3417: 0.057344929752461, 3418: 0.0143362324381152, 3419: 0.0143362324381152, 3420: 0.0286724648762305, 3421: 0.0430086973143457, 3422: 0.0430086973143457, 3423: 0.0430086973143457, 3424: 0.0430086973143457, 3425: 0.0430086973143457, 3426: 0.0430086973143457, 3427: 0.1003536270668068, 3428: 0.057344929752461, 3429: 0.1146898595049221, 3431: 0.0430086973143457, 3432: 0.057344929752461, 3433: 0.057344929752461, 3435: 0.0286724648762305, 3436: 0.0143362324381152, 3437: 0.0286724648762305, 3438: 0.057344929752461, 3440: 0.0286724648762305, 3442: 0.0286724648762305, 3444: 0.0286724648762305, 7720: 0.8644748160183503, 7761: 1.440791360030584, 7859: 0.0716811621905763, 7861: 0.0358405810952881, 7862: 0.1433623243811526, 7864: 0.0358405810952881, 7890: 0.0716811621905763, 8030: 0.0596387269425595, 8032: 0.0298193634712797, 8033: 0.119277453885119, 8035: 0.0298193634712797, 8061: 0.0596387269425595, 8405: 0.1190863041192774, 9099: 0.6150243715951448, 9403: 0.2308133422536557, 9405: 0.0769377807512185, 9407: 0.0384688903756092, 9408: 0.1154066711268278, 9409: 0.1538755615024371, 9410: 0.1923444518780464, 9411: 0.1154066711268278, 9412: 0.1154066711268278, 9413: 0.1538755615024371, 9414: 0.1538755615024371, 9415: 0.3077511230048743, 9416: 0.269282232629265, 9417: 0.3462200133804836, 9419: 0.1923444518780464, 9420: 0.2308133422536557, 9421: 0.1923444518780464, 9422: 0.1154066711268278, 9423: 0.1923444518780464, 9424: 0.1154066711268278, 9425: 0.0384688903756092, 9426: 0.0769377807512185, 9427: 0.0384688903756092, 9428: 0.1154066711268278, 9431: 0.0384688903756092, 9432: 0.0769377807512185, 9433: 0.0769377807512185, 9434: 0.1154066711268278, 9435: 0.0769377807512185, 9437: 0.0769377807512185, 9448: 0.0384688903756092, 9498: 0.0384688903756092}"
306,"{1505: 0.0115999235400936, 1508: 0.0463996941603746, 1509: 0.0115999235400936, 1512: 0.0231998470801873, 1513: 0.0231998470801873, 1524: 0.0115999235400936, 1527: 0.0463996941603746, 1528: 0.0115999235400936, 1531: 0.0231998470801873, 1532: 0.0231998470801873, 1540: 0.0115999235400936, 1543: 0.0115999235400936, 1618: 0.0115999235400936, 1635: 0.0115999235400936, 1652: 0.0115999235400936, 1669: 0.0115999235400936, 9087: 0.0321131606613781, 9088: 0.0321131606613781}"
307,"{2969: 0.057344929752461, 9327: 0.1538755615024371}"
308,{3817: 0.0186371021695498}
309,{}
310,"{2325: 0.0321131606613781, 2615: 0.0298193634712797, 3231: 0.0334512090222689, 3244: 0.0669024180445378, 3248: 0.1003536270668068, 3368: 0.0143362324381152, 3381: 0.0286724648762305, 3385: 0.0430086973143457, 7784: 0.0358405810952881, 7813: 0.0358405810952881, 7818: 0.0716811621905763, 7824: 0.0358405810952881, 7940: 0.1433623243811526, 7955: 0.0298193634712797, 7984: 0.0298193634712797, 7989: 0.0596387269425595, 7995: 0.0298193634712797, 8111: 0.119277453885119, 8635: 0.0231673516199942, 8636: 0.0463347032399885}"
311,"{2705: 0.0298193634712797, 3342: 0.0334512090222689, 3479: 0.0143362324381152, 8456: 0.057344929752461}"
312,"{2585: 0.0894580904138392, 2624: 0.0894580904138392, 2805: 0.0266653923348943, 2810: 0.0266653923348943, 3559: 0.0604989008888464, 4184: 0.6272101691675427, 5204: 0.0196286915798528, 5904: 0.0182356876612826, 6043: 0.0267609672178151, 7798: 0.1433623243811526, 7969: 0.119277453885119, 9251: 0.2460097486380579, 9310: 0.6150243715951448}"
313,"{801: 0.0115999235400936, 833: 0.0231998470801873, 856: 0.0347997706202809, 921: 0.0115999235400936, 945: 0.0115999235400936, 948: 0.0347997706202809, 1126: 0.0347997706202809, 1191: 0.0115999235400936, 1215: 0.0115999235400936, 1218: 0.0347997706202809, 1293: 0.0347997706202809, 1358: 0.0115999235400936, 1382: 0.0115999235400936, 1385: 0.0347997706202809, 2430: 0.0963394819841345, 2433: 0.0321131606613781, 2514: 0.0642263213227563, 3626: 0.3584058109528816, 3629: 0.1194686036509605, 3684: 0.0339998088502341, 3888: 0.056668259581382, 3891: 0.0188894198604606, 5473: 0.0427778839720921, 5513: 0.0855557679441842, 5524: 0.0855557679441842, 5533: 0.0427778839720921, 5535: 0.0855557679441842, 8197: 0.0321131606613781, 9233: 0.6150243715951448, 9234: 0.7380292459141737, 9237: 0.2460097486380579, 9242: 7.1342827105036735, 9248: 0.4920194972761158, 9260: 0.4920194972761158, 9275: 0.7380292459141737, 9297: 0.8610341202332027, 10126: 0.0057344929752461, 10327: 0.0057344929752461, 10528: 0.0057344929752461}"
314,"{4096: 0.1254420338335085, 6199: 0.0115999235400936, 6204: 0.0115999235400936}"
315,"{2698: 0.1789161808276785, 2700: 0.119277453885119, 8358: 0.0595431520596387, 9135: 0.7380292459141737, 9351: 0.0384688903756092, 10724: 0.0027052470610723}"
316,{}
317,"{3240: 0.0669024180445378, 3245: 0.1003536270668068, 3247: 0.0334512090222689, 3248: 0.1003536270668068, 3249: 0.0334512090222689, 3250: 0.1003536270668068, 3252: 0.0669024180445378, 3256: 0.0334512090222689, 3257: 0.0669024180445378, 3258: 0.0334512090222689, 3259: 0.0334512090222689, 3260: 0.0669024180445378, 3261: 0.0334512090222689, 3262: 0.0669024180445378, 3264: 0.0669024180445378, 3265: 0.0669024180445378, 3266: 0.1338048360890757, 3267: 0.1003536270668068, 3268: 0.0334512090222689, 3270: 0.0334512090222689, 3351: 0.1003536270668068, 3377: 0.0286724648762305, 3382: 0.0430086973143457, 3384: 0.0143362324381152, 3385: 0.0430086973143457, 3386: 0.0143362324381152, 3387: 0.0430086973143457, 3389: 0.0286724648762305, 3393: 0.0143362324381152, 3394: 0.0286724648762305, 3395: 0.0143362324381152, 3396: 0.0143362324381152, 3397: 0.0286724648762305, 3398: 0.0143362324381152, 3399: 0.0286724648762305, 3401: 0.0286724648762305, 3402: 0.0286724648762305, 3403: 0.057344929752461, 3404: 0.0430086973143457, 3405: 0.0143362324381152, 3407: 0.0143362324381152, 3488: 0.0430086973143457, 7775: 2.5934244480550515, 9092: 0.6150243715951448, 9097: 0.4920194972761158, 9103: 0.4920194972761158, 9106: 0.4920194972761158, 9108: 0.4920194972761158, 9117: 0.3690146229570868, 9122: 0.3690146229570868, 9129: 0.1230048743190289, 9130: 0.1230048743190289, 9139: 0.2460097486380579, 9141: 0.2460097486380579, 9147: 0.4920194972761158, 9149: 0.2460097486380579, 9150: 1.1070438688712607, 9151: 0.2460097486380579, 9152: 0.1230048743190289, 9155: 0.3690146229570868, 9157: 0.2460097486380579, 9159: 0.1230048743190289, 9160: 0.2460097486380579, 9161: 0.1230048743190289, 9284: 0.6150243715951448, 9290: 0.4920194972761158, 9291: 0.7380292459141737, 9293: 0.6150243715951448, 9297: 0.8610341202332027, 9304: 0.2460097486380579, 9314: 0.7380292459141737, 9318: 0.9840389945522316, 9321: 0.4920194972761158, 9363: 0.0769377807512185, 9365: 0.0384688903756092, 9367: 0.0384688903756092, 9508: 0.1538755615024371}"
318,"{2623: 0.119277453885119, 2628: 0.0894580904138392, 2814: 0.0266653923348943, 4614: 0.0466644365860651, 5017: 0.0748446908152537, 5208: 0.0196286915798528, 7581: 1.152633088024467, 9111: 0.4920194972761158}"
319,"{865: 0.0231998470801873, 893: 0.0463996941603746, 940: 0.0231998470801873, 941: 0.0231998470801873, 950: 0.0231998470801873, 951: 0.0115999235400936, 953: 0.0115999235400936, 962: 0.0115999235400936, 966: 0.0115999235400936, 968: 0.0231998470801873, 969: 0.0231998470801873, 972: 0.0231998470801873, 973: 0.0115999235400936, 982: 0.0115999235400936, 990: 0.0115999235400936, 991: 0.0231998470801873, 1008: 0.0463996941603746, 1135: 0.0231998470801873, 1163: 0.0463996941603746, 1210: 0.0231998470801873, 1211: 0.0231998470801873, 1220: 0.0231998470801873, 1221: 0.0115999235400936, 1223: 0.0115999235400936, 1232: 0.0115999235400936, 1236: 0.0115999235400936, 1238: 0.0231998470801873, 1239: 0.0231998470801873, 1242: 0.0231998470801873, 1243: 0.0115999235400936, 1252: 0.0115999235400936, 1260: 0.0115999235400936, 1261: 0.0231998470801873, 1278: 0.0463996941603746, 1302: 0.0231998470801873, 1330: 0.0463996941603746, 1377: 0.0231998470801873, 1378: 0.0231998470801873, 1387: 0.0231998470801873, 1388: 0.0115999235400936, 1390: 0.0115999235400936, 1399: 0.0115999235400936, 1403: 0.0115999235400936, 1405: 0.0231998470801873, 1406: 0.0231998470801873, 1409: 0.0231998470801873, 1410: 0.0115999235400936, 1419: 0.0115999235400936, 1427: 0.0115999235400936, 1428: 0.0231998470801873, 1445: 0.0463996941603746, 1816: 2.999856637675619, 3623: 0.1194686036509605, 3885: 0.0188894198604606, 7686: 0.5763165440122335, 9222: 0.3690146229570868}"
320,"{3161: 0.0174902035745006, 4882: 0.0285319697983369, 5767: 0.0718531969798337, 5842: 0.0182356876612826, 5916: 0.0894580904138392, 9537: 0.0011468985950492, 9538: 0.0045875943801968, 9578: 0.0068813915702953, 9658: 0.0011468985950492, 9659: 0.0045875943801968, 9699: 0.0068813915702953, 9779: 0.0011468985950492, 9780: 0.0045875943801968, 9820: 0.0068813915702953, 9900: 0.0011468985950492, 9901: 0.0045875943801968, 9941: 0.0068813915702953, 10021: 0.0011468985950492, 10022: 0.0045875943801968, 10062: 0.0068813915702953, 10241: 0.0080282901653445, 10442: 0.0080282901653445, 10643: 0.0080282901653445}"
321,{7726: 0.8644748160183503}
322,"{4479: 0.0389945522316735, 8648: 0.0231673516199942, 8650: 0.0231673516199942, 8654: 0.0231673516199942, 8658: 0.0463347032399885, 8662: 0.0231673516199942, 8667: 0.0463347032399885}"
323,"{3111: 0.0923253369014622, 3148: 0.0174902035745006, 5357: 0.0430086973143457, 5404: 0.0143362324381152}"
324,"{3125: 0.1231004492019497, 3670: 0.238937207301921, 3932: 0.0377788397209213, 7677: 0.5763165440122335, 7768: 1.7289496320367008, 8541: 0.0321131606613781, 8617: 0.0321131606613781, 9101: 0.6150243715951448, 9215: 0.7380292459141737, 9234: 0.7380292459141737}"
325,"{4944: 0.0190213131988913, 5896: 0.0182356876612826, 5978: 0.0596387269425595}"
326,{9442: 0.0384688903756092}
327,"{2899: 0.1720347892573831, 3008: 0.057344929752461, 3237: 0.0334512090222689, 3250: 0.1003536270668068, 3251: 0.0334512090222689, 3255: 0.0334512090222689, 3263: 0.0334512090222689, 3267: 0.1003536270668068, 3272: 0.0669024180445378, 3324: 0.0334512090222689, 3374: 0.0143362324381152, 3387: 0.0430086973143457, 3388: 0.0143362324381152, 3392: 0.0143362324381152, 3400: 0.0143362324381152, 3404: 0.0430086973143457, 3409: 0.0286724648762305, 3461: 0.0143362324381152, 3710: 0.0113332696167447, 5639: 0.0642263213227563, 5649: 0.0321131606613781, 7637: 0.2881582720061167, 9123: 0.7380292459141737, 9134: 0.4920194972761158, 9138: 0.4920194972761158, 9142: 0.3690146229570868, 9168: 0.2460097486380579}"
328,"{4329: 0.0129026091943037, 4345: 0.0645130459715186}"
329,"{736: 0.0115999235400936, 737: 0.0115999235400936, 1969: 0.0886934913504731, 3346: 0.0334512090222689, 3483: 0.0143362324381152, 3774: 0.0113332696167447, 4936: 0.0190213131988913, 5819: 0.0479021313198891, 5971: 0.0596387269425595, 7806: 0.1075217432858644, 7977: 0.0894580904138392, 9094: 0.4920194972761158, 9095: 0.4920194972761158, 9097: 0.4920194972761158, 9137: 0.4920194972761158, 9315: 0.7380292459141737, 9329: 0.1538755615024371, 9500: 0.1923444518780464, 9510: 0.2308133422536557}"
330,"{1905: 0.0443467456752365, 1913: 0.0443467456752365, 1917: 0.0443467456752365, 1919: 0.0443467456752365, 1931: 0.0443467456752365, 1932: 0.0443467456752365, 1933: 0.0443467456752365, 1940: 0.1773869827009462, 1943: 0.0443467456752365, 1944: 0.0443467456752365, 1950: 0.0443467456752365, 1959: 0.0443467456752365, 1978: 0.0886934913504731, 2793: 0.0533307846697887, 3107: 0.1231004492019497, 3522: 0.0403326005925642, 4229: 0.0258052183886074, 4237: 0.0129026091943037, 4239: 0.0258052183886074, 4240: 0.0129026091943037, 4241: 0.0129026091943037, 4242: 0.0516104367772149, 4243: 0.0129026091943037, 4244: 0.0258052183886074, 4245: 0.0258052183886074, 4247: 0.0258052183886074, 4248: 0.0129026091943037, 4249: 0.0129026091943037, 4251: 0.0258052183886074, 4253: 0.0129026091943037, 4254: 0.0258052183886074, 4256: 0.0645130459715186, 4260: 0.0258052183886074, 4263: 0.0387078275829112, 4264: 0.0387078275829112, 4266: 0.0129026091943037, 4267: 0.0387078275829112, 4269: 0.0387078275829112, 4271: 0.0258052183886074, 4273: 0.0258052183886074, 4275: 0.0387078275829112, 4276: 0.0258052183886074, 4282: 0.0774156551658224, 4285: 0.0258052183886074, 4287: 0.0258052183886074, 4290: 0.0387078275829112, 4293: 0.0129026091943037, 4294: 0.0387078275829112, 4296: 0.0129026091943037, 4298: 0.0516104367772149, 4300: 0.0129026091943037, 4302: 0.0645130459715186, 4312: 0.0516104367772149, 4319: 0.0258052183886074, 4330: 0.0258052183886074, 4343: 0.0516104367772149, 4355: 0.0387078275829112, 4894: 0.0095106565994456, 4946: 0.0095106565994456, 5001: 0.1496893816305075, 5187: 0.0392573831597056, 5778: 0.0239510656599445, 5828: 0.0239510656599445, 5928: 0.0298193634712797, 5980: 0.0298193634712797, 7746: 0.8644748160183503}"
331,"{4371: 0.0387078275829112, 8423: 0.0321131606613781, 9083: 0.0027052470610723, 10119: 0.0034406957851476, 10320: 0.0034406957851476, 10521: 0.0034406957851476}"
332,"{2584: 0.1490968173563987, 2606: 0.0894580904138392, 3126: 0.0307751123004874, 4256: 0.0645130459715186, 9331: 0.1154066711268278}"
333,{}
334,"{3004: 0.2293797190098442, 3757: 0.0226665392334894, 7724: 0.5763165440122335, 10309: 0.0045875943801968, 10510: 0.0045875943801968, 10711: 0.0045875943801968}"
335,"{851: 0.0115999235400936, 859: 0.0231998470801873, 888: 0.0463996941603746, 914: 0.0115999235400936, 927: 0.0231998470801873, 938: 0.0115999235400936, 963: 0.0115999235400936, 964: 0.0347997706202809, 985: 0.0115999235400936, 1121: 0.0115999235400936, 1129: 0.0231998470801873, 1158: 0.0463996941603746, 1184: 0.0115999235400936, 1197: 0.0231998470801873, 1208: 0.0115999235400936, 1233: 0.0115999235400936, 1234: 0.0347997706202809, 1255: 0.0115999235400936, 1288: 0.0115999235400936, 1296: 0.0231998470801873, 1325: 0.0463996941603746, 1351: 0.0115999235400936, 1364: 0.0231998470801873, 1375: 0.0115999235400936, 1400: 0.0115999235400936, 1401: 0.0347997706202809, 1422: 0.0115999235400936, 2602: 0.119277453885119, 3333: 0.0334512090222689, 3470: 0.0143362324381152, 7664: 1.152633088024467, 9135: 0.7380292459141737, 9201: 0.2460097486380579, 9202: 0.3690146229570868, 9481: 0.1154066711268278}"
336,"{1988: 0.0449584249259294, 3230: 0.0334512090222689, 3242: 0.0334512090222689, 3367: 0.0143362324381152, 3379: 0.0143362324381152, 3585: 0.1194686036509605, 3847: 0.0188894198604606, 3946: 0.0344069578514766, 4234: 0.0129026091943037, 7580: 2.5934244480550515, 8145: 0.0321131606613781, 8355: 0.0595431520596387, 9110: 0.6150243715951448, 9528: 0.0011468985950492, 9649: 0.0011468985950492, 9770: 0.0011468985950492, 9891: 0.0011468985950492, 10012: 0.0011468985950492, 10163: 0.0011468985950492, 10364: 0.0011468985950492, 10565: 0.0011468985950492}"
337,"{55: 0.0115999235400936, 80: 0.0115999235400936, 105: 0.0115999235400936}"
338,"{2716: 0.0596387269425595, 2721: 0.119277453885119, 2730: 0.0596387269425595, 4327: 0.0258052183886074, 8132: 0.0321131606613781, 8378: 0.0595431520596387}"
339,"{2600: 0.0298193634712797, 3089: 0.0307751123004874, 7736: 0.5763165440122335}"
340,"{828: 0.0115999235400936, 3186: 0.0174902035745006, 3254: 0.0334512090222689, 3391: 0.0143362324381152, 3624: 0.238937207301921, 3886: 0.0377788397209213, 4421: 0.0194972761158367, 5866: 0.0364713753225652, 5868: 0.0364713753225652, 5869: 0.0182356876612826, 5885: 0.0182356876612826, 6840: 0.0115999235400936, 6843: 0.0115999235400936, 7685: 1.440791360030584, 7689: 1.152633088024467, 7703: 0.8644748160183503, 7761: 1.440791360030584, 8291: 0.016056580330689, 8292: 0.016056580330689, 8370: 0.1190863041192774, 9221: 0.7380292459141737, 10185: 0.0011468985950492, 10277: 0.0011468985950492, 10386: 0.0011468985950492, 10478: 0.0011468985950492, 10587: 0.0011468985950492, 10679: 0.0011468985950492}"
341,{}
342,"{809: 0.0115999235400936, 907: 0.0115999235400936, 918: 0.0231998470801873, 937: 0.0231998470801873, 1177: 0.0115999235400936, 1188: 0.0231998470801873, 1207: 0.0231998470801873, 1344: 0.0115999235400936, 1355: 0.0231998470801873, 1374: 0.0231998470801873}"
343,"{834: 0.0115999235400936, 835: 0.0115999235400936, 836: 0.0115999235400936, 837: 0.0115999235400936, 1703: 0.0321131606613781, 2184: 0.0707254133613686, 4637: 0.0466644365860651, 7047: 0.0115999235400936, 7055: 0.0115999235400936, 7057: 0.0115999235400936, 7065: 0.0115999235400936, 7067: 0.0115999235400936, 7075: 0.0115999235400936, 7077: 0.0115999235400936, 7085: 0.0115999235400936, 7098: 0.0115999235400936, 7101: 0.0115999235400936, 7104: 0.0115999235400936, 7558: 0.0115999235400936, 7559: 0.0115999235400936, 7560: 0.0115999235400936, 7561: 0.0115999235400936, 10770: 0.0027052470610723, 10778: 0.0027052470610723, 10780: 0.0027052470610723, 10788: 0.0027052470610723, 10825: 0.0027052470610723, 10826: 0.0027052470610723, 10827: 0.0027052470610723, 10828: 0.0027052470610723, 10829: 0.0027052470610723, 10831: 0.0027052470610723, 10832: 0.0027052470610723, 10833: 0.0027052470610723, 10834: 0.0027052470610723, 10835: 0.0027052470610723, 10951: 0.0027052470610723, 10952: 0.0027052470610723, 10953: 0.0027052470610723, 10954: 0.0027052470610723, 10955: 0.0027052470610723}"
344,"{1805: 0.9999522125585396, 4602: 0.0466644365860651, 8511: 0.1284526426455127, 8513: 0.0963394819841345, 8515: 0.0642263213227563, 8517: 0.0321131606613781, 8518: 0.0642263213227563, 8519: 0.0321131606613781, 8520: 0.1284526426455127, 8521: 0.0642263213227563, 8522: 0.0321131606613781, 8523: 0.0642263213227563, 8524: 0.2569052852910256, 8525: 0.3853579279365384, 8526: 0.2247921246296473, 8527: 0.0321131606613781, 8528: 0.0642263213227563, 8587: 0.1284526426455127, 8589: 0.0963394819841345, 8591: 0.0642263213227563, 8593: 0.0321131606613781, 8594: 0.0642263213227563, 8595: 0.0321131606613781, 8596: 0.1284526426455127, 8597: 0.0642263213227563, 8598: 0.0321131606613781, 8599: 0.0642263213227563, 8600: 0.2569052852910256, 8601: 0.3853579279365384, 8602: 0.2247921246296473, 8603: 0.0321131606613781, 8604: 0.0642263213227563}"
