B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,B_Cost,Influence,Zone
848,435208,34.037988,-118.250834,08:54,08:55,Aquarium,81,1808.001,0.120535714285714,0
849,435208,34.037988,-118.250834,08:55,08:56,Mac & Cheese Joint,299,6673.979,0.444940476190476,0
850,435208,34.037988,-118.250834,08:59,09:00,African Restaurant,311,6941.831,0.462797619047619,0
851,435208,34.037988,-118.250834,09:03,09:04,Temple,363,8102.523,0.540178571428571,0
852,435208,34.037988,-118.250834,09:05,09:06,Thai Restaurant,583,13013.143,0.867559523809524,0
853,435208,34.037988,-118.250834,09:06,09:07,Sporting Goods Shop,161,3593.681,0.239583333333333,0
854,435208,34.037988,-118.250834,09:08,09:09,Clothing Store,531,11852.451,0.790178571428571,0
855,435208,34.037988,-118.250834,09:09,09:10,Nightlife Spot,185,4129.385,0.275297619047619,0
856,435208,34.037988,-118.250834,09:11,09:12,Theater,470,10490.87,0.699404761904762,0
857,435208,34.037988,-118.250834,09:13,09:14,Train Station,287,6406.127,1.28125,0
858,435208,34.037988,-118.250834,09:15,09:16,Clothing Store,485,10825.685,0.72172619047619,0
859,435208,34.037988,-118.250834,09:17,09:18,College Theater,444,9910.524,0.660714285714286,0
860,435208,34.037988,-118.250834,09:18,09:19,Cemetery,83,1852.643,0.123511904761905,0
861,435208,34.037988,-118.250834,09:19,09:20,Law School,240,5357.04,0.357142857142857,0
862,435208,34.037988,-118.250834,09:20,09:21,Moroccan Restaurant,114,2544.594,0.169642857142857,0
863,435208,34.037988,-118.250834,09:21,09:22,Nail Salon,554,12365.834,0.824404761904762,0
864,435208,34.037988,-118.250834,09:22,09:23,Pet Service,176,3928.496,0.261904761904762,0
865,435208,34.037988,-118.250834,09:23,09:24,Cemetery,260,5803.46,0.386904761904762,0
866,435208,34.037988,-118.250834,09:24,09:25,Mall,612,13660.452,1.82142857142857,0
867,435208,34.037988,-118.250834,09:26,09:27,Plaza,165,3682.965,0.491071428571429,0
868,435208,34.037988,-118.250834,09:27,09:28,Nursery School,170,3794.57,0.505952380952381,0
869,435208,34.037988,-118.250834,09:29,09:30,River,100,2232.1,0.297619047619048,0
870,435208,34.037988,-118.250834,09:30,09:31,Jewelry Store,397,8861.437,0.59077380952381,0
871,435208,34.037988,-118.250834,09:34,09:35,Eastern European Restaurant,130,2901.73,0.386904761904762,0
872,435208,34.037988,-118.250834,09:35,09:36,BBQ Joint,189,4218.669,0.28125,0
873,435208,34.037988,-118.250834,09:36,09:37,Hot Dog Joint,336,7499.856,0.5,0
874,435208,34.037988,-118.250834,09:39,09:40,Moving Target,636,14196.156,1.89285714285714,0
875,435208,34.037988,-118.250834,09:41,09:42,College Stadium,451,10066.771,1.3422619047619,0
876,435208,34.037988,-118.250834,09:43,09:44,Burger Joint,135,3013.335,0.401785714285714,0
877,435208,34.037988,-118.250834,09:48,09:49,River,357,7968.597,0.53125,0
878,435208,34.037988,-118.250834,09:49,09:50,Arts & Entertainment,541,12075.661,1.61011904761905,0
879,435208,34.037988,-118.250834,09:50,09:51,Public Art,419,9352.499,0.623511904761905,0
880,435208,34.037988,-118.250834,09:52,09:53,Bus Station,586,13080.106,0.87202380952381,0
881,435208,34.037988,-118.250834,09:53,09:54,Bike Rental / Bike Share,126,2812.446,0.1875,0
882,435208,34.037988,-118.250834,09:54,09:55,Mosque,482,10758.722,0.717261904761905,0
883,435208,34.037988,-118.250834,09:55,09:56,Food Truck,276,6160.596,0.410714285714286,0
884,435208,34.037988,-118.250834,09:59,10:00,Residential Building (Apartment / Condo),317,7075.757,0.471726190476191,0
885,435208,34.037988,-118.250834,10:00,10:01,Concert Hall,286,6383.806,0.425595238095238,0
886,435208,34.037988,-118.250834,10:03,10:04,Bus Station,363,8102.523,1.08035714285714,0
887,435208,34.037988,-118.250834,10:04,10:05,Molecular Gastronomy Restaurant,356,7946.276,0.529761904761905,0
888,435208,34.037988,-118.250834,10:05,10:06,Cemetery,661,14754.181,0.983630952380952,0
889,435208,34.037988,-118.250834,10:07,10:08,Gym / Fitness Center,384,8571.264,0.571428571428571,0
890,435208,34.037988,-118.250834,10:08,10:09,General College & University,188,4196.348,0.279761904761905,0
891,435208,34.037988,-118.250834,10:09,10:10,Planetarium,628,14017.588,2.80357142857143,0
892,435208,34.037988,-118.250834,10:11,10:12,Tanning Salon,82,1830.322,0.12202380952381,0
893,435208,34.037988,-118.250834,10:16,10:17,Moroccan Restaurant,264,5892.744,0.785714285714286,0
894,435208,34.037988,-118.250834,10:17,10:18,Car Dealership,319,7120.399,0.474702380952381,0
895,435208,34.037988,-118.250834,10:18,10:19,Historic Site,350,7812.35,1.04166666666667,0
896,435208,34.037988,-118.250834,10:19,10:20,Miscellaneous Shop,511,11406.031,2.28125,0
897,435208,34.037988,-118.250834,10:20,10:21,Bowling Alley,349,7790.029,1.03869047619048,0
898,435208,34.037988,-118.250834,10:24,10:25,Molecular Gastronomy Restaurant,650,14508.65,0.967261904761905,0
899,435208,34.037988,-118.250834,10:27,10:28,Seafood Restaurant,407,9084.647,0.605654761904762,0
900,435208,34.037988,-118.250834,10:28,10:29,Home (private),556,12410.476,0.827380952380952,0
901,435208,34.037988,-118.250834,10:29,10:30,Sandwich Place,501,11182.821,0.745535714285714,0
902,435208,34.037988,-118.250834,10:31,10:32,Ramen / Noodle House,354,7901.634,0.526785714285714,0
903,435208,34.037988,-118.250834,10:34,10:35,Dummy,95,2120.495,0.141369047619048,0
904,435208,34.037988,-118.250834,10:37,10:38,Student Center,134,2991.014,0.398809523809524,0
905,435208,34.037988,-118.250834,10:40,10:41,Food,319,7120.399,0.474702380952381,0
906,435208,34.037988,-118.250834,10:41,10:42,Library,325,7254.325,0.967261904761905,0
907,435208,34.037988,-118.250834,10:42,10:43,Mexican Restaurant,638,14240.798,0.949404761904762,0
908,435208,34.037988,-118.250834,10:43,10:44,Board Shop,138,3080.298,0.205357142857143,0
909,435208,34.037988,-118.250834,10:44,10:45,Winery,519,11584.599,0.772321428571429,0
910,435208,34.037988,-118.250834,10:45,10:46,Newsstand,112,2499.952,0.333333333333333,0
911,435208,34.037988,-118.250834,10:52,10:53,Dummy,311,6941.831,0.925595238095238,0
912,435208,34.037988,-118.250834,10:53,10:54,Public Art,639,14263.119,1.90178571428571,0
913,435208,34.037988,-118.250834,10:55,10:56,Winery,370,8258.77,2.20238095238095,0
914,435208,34.037988,-118.250834,11:00,11:01,Road,606,13526.526,1.80357142857143,0
915,435208,34.037988,-118.250834,11:04,11:05,Fried Chicken Joint,92,2053.532,0.136904761904762,0
916,435208,34.037988,-118.250834,11:05,11:06,Bakery,455,10156.055,0.677083333333333,0
917,435208,34.037988,-118.250834,11:06,11:07,Outdoors & Recreation,220,4910.62,0.327380952380952,0
918,435208,34.037988,-118.250834,11:07,11:08,Library,122,2723.162,0.181547619047619,0
919,435208,34.037988,-118.250834,11:08,11:09,Steakhouse,108,2410.668,0.160714285714286,0
920,435208,34.037988,-118.250834,11:09,11:10,Tea Room,177,3950.817,0.263392857142857,0
921,435208,34.037988,-118.250834,11:13,11:14,Tanning Salon,399,8906.079,0.59375,0
922,435208,34.037988,-118.250834,11:14,11:15,Food Truck,141,3147.261,0.209821428571429,0
923,435208,34.037988,-118.250834,11:18,11:19,Shrine,454,10133.734,1.35119047619048,0
924,435208,34.037988,-118.250834,11:19,11:20,Storage Facility,367,8191.807,0.546130952380952,0
925,435208,34.037988,-118.250834,11:20,11:21,Caribbean Restaurant,226,5044.546,0.336309523809524,0
926,435208,34.037988,-118.250834,11:22,11:23,Synagogue,519,11584.599,0.772321428571429,0
927,435208,34.037988,-118.250834,11:24,11:25,Food & Drink Shop,630,14062.23,0.9375,0
928,435208,34.037988,-118.250834,11:26,11:27,Burger Joint,557,12432.797,0.828869047619048,0
929,435208,34.037988,-118.250834,11:27,11:28,Thrift / Vintage Store,356,7946.276,0.529761904761905,0
930,435208,34.037988,-118.250834,11:30,11:31,Ice Cream Shop,650,14508.65,0.967261904761905,0
931,435208,34.037988,-118.250834,11:31,11:32,Other Great Outdoors,533,11897.093,0.793154761904762,0
932,435208,34.037988,-118.250834,11:34,11:35,Filipino Restaurant,313,6986.473,0.46577380952381,0
933,435208,34.037988,-118.250834,11:35,11:36,University,606,13526.526,0.901785714285714,0
934,435208,34.037988,-118.250834,11:37,11:38,Mobile Phone Shop,220,4910.62,0.654761904761905,0
935,435208,34.037988,-118.250834,11:39,11:40,Travel & Transport,143,3191.903,0.212797619047619,0
936,435208,34.037988,-118.250834,11:40,11:41,Bagel Shop,403,8995.363,0.599702380952381,0
937,435208,34.037988,-118.250834,11:42,11:43,Student Center,357,7968.597,0.53125,0
938,435208,34.037988,-118.250834,11:43,11:44,Housing Development,455,10156.055,2.03125,0
939,435208,34.037988,-118.250834,11:45,11:46,Southern / Soul Food Restaurant,255,5691.855,0.379464285714286,0
940,435208,34.037988,-118.250834,11:46,11:47,Garden Center,310,6919.51,0.461309523809524,0
941,435208,34.037988,-118.250834,11:47,11:48,Molecular Gastronomy Restaurant,453,10111.413,0.674107142857143,0
942,435208,34.037988,-118.250834,11:49,11:50,Peruvian Restaurant,179,3995.459,0.266369047619048,0
943,435208,34.037988,-118.250834,11:50,11:51,Convention Center,130,2901.73,0.386904761904762,0
944,435208,34.037988,-118.250834,11:51,11:52,Church,658,14687.218,0.979166666666667,0
945,435208,34.037988,-118.250834,11:53,11:54,Eastern European Restaurant,611,13638.131,1.81845238095238,0
946,435208,34.037988,-118.250834,11:54,11:55,Fast Food Restaurant,517,11539.957,0.769345238095238,0
947,435208,34.037988,-118.250834,11:55,11:56,Taco Place,259,5781.139,0.770833333333333,0
948,435208,34.037988,-118.250834,12:00,12:01,Bridal Shop,204,4553.484,0.303571428571429,0
949,435208,34.037988,-118.250834,12:02,12:03,Latin American Restaurant,239,5334.719,0.355654761904762,0
950,435208,34.037988,-118.250834,12:03,12:04,Art Gallery,493,11004.253,0.733630952380952,0
951,435208,34.037988,-118.250834,12:05,12:06,Scandinavian Restaurant,409,9129.289,0.608630952380952,0
952,435208,34.037988,-118.250834,12:06,12:07,Hot Dog Joint,251,5602.571,0.373511904761905,0
953,435208,34.037988,-118.250834,12:07,12:08,Bakery,195,4352.595,0.290178571428571,0
954,435208,34.037988,-118.250834,12:08,12:09,Mosque,244,5446.324,0.363095238095238,0
955,435208,34.037988,-118.250834,12:09,12:10,Stadium,519,11584.599,0.772321428571429,0
956,435208,34.037988,-118.250834,12:10,12:11,Deli / Bodega,664,14821.144,2.96428571428571,0
957,435208,34.037988,-118.250834,12:11,12:12,French Restaurant,93,2075.853,0.138392857142857,0
958,435208,34.037988,-118.250834,12:13,12:14,Hotel,648,14464.008,1.92857142857143,0
959,435208,34.037988,-118.250834,12:15,12:16,Coffee Shop,547,12209.587,1.62797619047619,0
960,435208,34.037988,-118.250834,12:16,12:17,High School,319,7120.399,0.474702380952381,0
961,435208,34.037988,-118.250834,12:17,12:18,Peruvian Restaurant,344,7678.424,1.53571428571429,0
962,435208,34.037988,-118.250834,12:19,12:20,Gluten-free Restaurant,92,2053.532,0.136904761904762,0
963,435208,34.037988,-118.250834,12:20,12:21,Concert Hall,465,10379.265,0.691964285714286,0
964,435208,34.037988,-118.250834,12:21,12:22,Spa / Massage,445,9932.845,0.662202380952381,0
965,435208,34.037988,-118.250834,12:24,12:25,Sushi Restaurant,273,6093.633,0.8125,0
966,435208,34.037988,-118.250834,12:26,12:27,Dummy,641,14307.761,0.953869047619047,0
967,435208,34.037988,-118.250834,12:27,12:28,Nail Salon,86,1919.606,0.255952380952381,0
968,435208,34.037988,-118.250834,12:29,12:30,Bar,670,14955.07,0.99702380952381,0
969,435208,34.037988,-118.250834,12:30,12:31,Road,232,5178.472,0.345238095238095,0
970,435208,34.037988,-118.250834,12:31,12:32,Science Museum,264,5892.744,0.785714285714286,0
971,435208,34.037988,-118.250834,12:32,12:33,Spanish Restaurant,179,3995.459,0.266369047619048,0
972,435208,34.037988,-118.250834,12:33,12:34,Animal Shelter,476,10624.796,0.708333333333333,0
973,435208,34.037988,-118.250834,12:34,12:35,Public Art,120,2678.52,0.178571428571429,0
974,435208,34.037988,-118.250834,12:35,12:36,Jewelry Store,366,8169.486,1.08928571428571,0
975,435208,34.037988,-118.250834,12:38,12:39,Tanning Salon,431,9620.351,1.2827380952381,0
976,435208,34.037988,-118.250834,12:39,12:40,French Restaurant,127,2834.767,0.37797619047619,0
977,435208,34.037988,-118.250834,12:40,12:41,Elementary School,292,6517.732,1.30357142857143,0
978,435208,34.037988,-118.250834,12:41,12:42,Malaysian Restaurant,470,10490.87,0.699404761904762,0
979,435208,34.037988,-118.250834,12:43,12:44,General College & University,156,3482.076,0.232142857142857,0
980,435208,34.037988,-118.250834,12:44,12:45,Flea Market,581,12968.501,1.72916666666667,0
981,435208,34.037988,-118.250834,12:45,12:46,Design Studio,450,10044.45,1.33928571428571,0
982,435208,34.037988,-118.250834,12:46,12:47,Cemetery,277,6182.917,0.412202380952381,0
983,435208,34.037988,-118.250834,12:47,12:48,Bagel Shop,169,3772.249,0.754464285714286,0
984,435208,34.037988,-118.250834,13:00,13:01,Vegetarian / Vegan Restaurant,580,12946.18,1.72619047619048,0
985,435208,34.037988,-118.250834,13:01,13:02,Storage Facility,162,3616.002,0.241071428571429,0
986,435208,34.037988,-118.250834,13:02,13:03,Bridal Shop,235,5245.435,0.349702380952381,0
987,435208,34.037988,-118.250834,13:03,13:04,Latin American Restaurant,431,9620.351,0.641369047619048,0
988,435208,34.037988,-118.250834,13:05,13:06,Korean Restaurant,566,12633.686,0.842261904761905,0
989,435208,34.037988,-118.250834,13:10,13:11,Burrito Place,183,4084.743,0.272321428571429,0
990,435208,34.037988,-118.250834,13:12,13:13,Donut Shop,455,10156.055,0.677083333333333,0
991,435208,34.037988,-118.250834,13:13,13:14,Cajun / Creole Restaurant,593,13236.353,0.882440476190476,0
992,435208,34.037988,-118.250834,13:16,13:17,Food,89,1986.569,0.132440476190476,0
993,435208,34.037988,-118.250834,13:17,13:18,Wings Joint,627,13995.267,1.86607142857143,0
994,435208,34.037988,-118.250834,13:20,13:21,Bar,260,5803.46,0.773809523809524,0
995,435208,34.037988,-118.250834,13:21,13:22,Post Office,192,4285.632,0.571428571428571,0
996,435208,34.037988,-118.250834,13:22,13:23,Beach,170,3794.57,0.505952380952381,0
997,435208,34.037988,-118.250834,13:23,13:24,Seafood Restaurant,625,13950.625,0.930059523809524,0
998,435208,34.037988,-118.250834,13:24,13:25,Elementary School,320,7142.72,2.38095238095238,0
999,435208,34.037988,-118.250834,13:25,13:26,Castle,132,2946.372,0.196428571428571,0
1000,435208,34.037988,-118.250834,13:28,13:29,Plaza,656,14642.576,1.95238095238095,0
1001,435208,34.037988,-118.250834,13:29,13:30,African Restaurant,435,9709.635,0.647321428571429,0
1002,435208,34.037988,-118.250834,13:30,13:31,Garden,329,7343.609,0.489583333333333,0
1003,435208,34.037988,-118.250834,13:32,13:33,Ice Cream Shop,552,12321.192,1.64285714285714,0
1004,435208,34.037988,-118.250834,13:35,13:36,Arepa Restaurant,436,9731.956,1.29761904761905,0
1005,435208,34.037988,-118.250834,13:36,13:37,Swiss Restaurant,531,11852.451,1.58035714285714,0
1006,435208,34.037988,-118.250834,13:37,13:38,Taco Place,294,6562.374,0.4375,0
1007,435208,34.037988,-118.250834,13:38,13:39,Castle,388,8660.548,0.577380952380952,0
1008,435208,34.037988,-118.250834,13:39,13:40,Thai Restaurant,113,2522.273,0.168154761904762,0
1009,435208,34.037988,-118.250834,13:40,13:41,Candy Store,507,11316.747,1.50892857142857,0
1010,435208,34.037988,-118.250834,13:41,13:42,Vegetarian / Vegan Restaurant,638,14240.798,0.949404761904762,0
1011,435208,34.037988,-118.250834,13:42,13:43,Hot Dog Joint,94,2098.174,0.279761904761905,0
1012,435208,34.037988,-118.250834,13:44,13:45,Falafel Restaurant,318,7098.078,0.473214285714286,0
1013,435208,34.037988,-118.250834,13:47,13:48,Storage Facility,507,11316.747,2.26339285714286,0
1014,435208,34.037988,-118.250834,13:49,13:50,Dumpling Restaurant,656,14642.576,1.95238095238095,0
1015,435208,34.037988,-118.250834,13:50,13:51,Car Dealership,630,14062.23,1.875,0
1016,435208,34.037988,-118.250834,13:51,13:52,Public Art,356,7946.276,1.58928571428571,0
1017,435208,34.037988,-118.250834,13:52,13:53,Gaming Cafe,328,7321.288,0.488095238095238,0
1018,435208,34.037988,-118.250834,13:53,13:54,Fair,657,14664.897,1.95535714285714,0
1019,435208,34.037988,-118.250834,13:55,13:56,Arts & Entertainment,589,13147.069,0.876488095238095,0
1020,435208,34.037988,-118.250834,13:56,13:57,Brazilian Restaurant,99,2209.779,0.147321428571429,0
1021,435208,34.037988,-118.250834,13:59,14:00,American Restaurant,401,8950.721,1.19345238095238,0
1022,435208,34.037988,-118.250834,14:00,14:01,Athletic & Sport,304,6785.584,0.452380952380952,0
1023,435208,34.037988,-118.250834,14:06,14:07,Falafel Restaurant,309,6897.189,0.459821428571429,0
1024,435208,34.037988,-118.250834,14:07,14:08,Cupcake Shop,449,10022.129,0.668154761904762,0
1025,435208,34.037988,-118.250834,14:08,14:09,Music School,408,9106.968,1.21428571428571,0
1026,435208,34.037988,-118.250834,14:10,14:11,Cuban Restaurant,328,7321.288,0.488095238095238,0
1027,435208,34.037988,-118.250834,14:11,14:12,Photography Lab,405,9040.005,1.80803571428571,0
1028,435208,34.037988,-118.250834,14:12,14:13,Car Wash,628,14017.588,0.93452380952381,0
1029,435208,34.037988,-118.250834,14:13,14:14,Bike Rental / Bike Share,164,3660.644,0.488095238095238,0
1030,435208,34.037988,-118.250834,14:15,14:16,Jewelry Store,561,12522.081,0.834821428571429,0
1031,435208,34.037988,-118.250834,14:16,14:17,Pool,590,13169.39,1.75595238095238,0
1032,435208,34.037988,-118.250834,14:17,14:18,Library,547,12209.587,1.62797619047619,0
1033,435208,34.037988,-118.250834,14:18,14:19,Filipino Restaurant,383,8548.943,0.569940476190476,0
1034,435208,34.037988,-118.250834,14:19,14:20,Brewery,204,4553.484,0.303571428571429,0
1035,435208,34.037988,-118.250834,14:21,14:22,Temple,217,4843.657,0.322916666666667,0
1036,435208,34.037988,-118.250834,14:23,14:24,Pool Hall,464,10356.944,1.38095238095238,0
1037,435208,34.037988,-118.250834,14:25,14:26,Thai Restaurant,502,11205.142,1.49404761904762,0
1038,435208,34.037988,-118.250834,14:28,14:29,Southern / Soul Food Restaurant,442,9865.882,0.657738095238095,0
1039,435208,34.037988,-118.250834,14:30,14:31,Music Store,342,7633.782,1.01785714285714,0
1040,435208,34.037988,-118.250834,14:32,14:33,Department Store,328,7321.288,0.488095238095238,0
1041,435208,34.037988,-118.250834,14:33,14:34,Library,266,5937.386,0.395833333333333,0
1042,435208,34.037988,-118.250834,14:34,14:35,Bike Rental / Bike Share,589,13147.069,1.75297619047619,0
1043,435208,34.037988,-118.250834,14:37,14:38,Donut Shop,513,11450.673,1.52678571428571,0
1044,435208,34.037988,-118.250834,14:40,14:41,Car Wash,581,12968.501,1.72916666666667,0
1045,435208,34.037988,-118.250834,14:41,14:42,Light Rail,302,6740.942,0.898809523809524,0
1046,435208,34.037988,-118.250834,14:42,14:43,Laundry Service,524,11696.204,0.779761904761905,0
1047,435208,34.037988,-118.250834,14:43,14:44,Toy / Game Store,467,10423.907,0.694940476190476,0
